Country,Year,Subject Area,Number of Documents
Italy,2019,ENVI,1
Italy,2019,IMMU,1
Italy,2019,MATE,1
Italy,2019,MATH,1
Italy,2019,MEDI,14
Italy,2019,NEUR,3
Italy,2019,PHAR,1
Italy,2019,PHYS,103
Italy,2019,VETE,2
Japan,2019,AGRI,14
Japan,2019,BIOC,19
Japan,2019,BUSI,2
Japan,2019,CENG,10
Japan,2019,CHEM,23
Japan,2019,COMP,27
Japan,2019,DENT,1
Japan,2019,EART,5
Japan,2019,ENER,6
Japan,2019,ENGI,26
Japan,2019,ENVI,8
Japan,2019,HEAL,2
Japan,2019,IMMU,18
Japan,2019,MATE,17
Japan,2019,MATH,2
Japan,2019,MEDI,56
Japan,2019,MULT,10
Japan,2019,NEUR,4
Japan,2019,PHAR,12
Japan,2019,PHYS,30
Japan,2019,PSYC,1
Japan,2019,SOCI,5
Jordan,2019,MEDI,1
Kazakhstan,2019,COMP,1
Kazakhstan,2019,ENGI,1
Kazakhstan,2019,PHYS,2
Kenya,2019,AGRI,1
Kenya,2019,MEDI,3
Kenya,2019,NEUR,1
Kenya,2019,SOCI,1
Kuwait,2019,ENVI,1
Kuwait,2019,MEDI,2
Laos,2019,AGRI,1
Laos,2019,ENVI,1
Laos,2019,IMMU,1
Laos,2019,MEDI,3
Laos,2019,MULT,1
Latvia,2019,ENGI,6
Latvia,2019,PHYS,72
Lebanon,2019,AGRI,1
Lebanon,2019,ENGI,1
Lebanon,2019,IMMU,1
Lebanon,2019,MEDI,5
Lithuania,2019,ENGI,21
Lithuania,2019,MEDI,1
Lithuania,2019,PHYS,96
Macao,2019,MEDI,1
Malawi,2019,MEDI,1
Malaysia,2019,AGRI,7
Malaysia,2019,BIOC,1
Malaysia,2019,BUSI,2
Malaysia,2019,CENG,4
Malaysia,2019,CHEM,1
Malaysia,2019,COMP,3
Malaysia,2019,EART,1
Malaysia,2019,ECON,1
Malaysia,2019,ENER,5
Malaysia,2019,ENGI,22
Malaysia,2019,ENVI,3
Malaysia,2019,HEAL,1
Malaysia,2019,MATE,2
Malaysia,2019,MEDI,31
Malaysia,2019,MULT,2
Malaysia,2019,NEUR,1
Malaysia,2019,PHYS,97
Malaysia,2019,SOCI,2
Malaysia,2019,VETE,4
Mexico,2019,AGRI,2
Mexico,2019,ENGI,21
Mexico,2019,ENVI,1
Mexico,2019,IMMU,1
Mexico,2019,MATE,1
Mexico,2019,MEDI,2
Mexico,2019,MULT,1
Mexico,2019,PHAR,1
Mexico,2019,PHYS,97
Monaco,2019,AGRI,1
Mongolia,2019,CENG,1
Montenegro,2019,ENGI,1
Montenegro,2019,PHYS,28
Morocco,2019,MEDI,1
Morocco,2019,PHYS,1
Myanmar,2019,IMMU,1
Myanmar,2019,MEDI,5
Nepal,2019,AGRI,1
Nepal,2019,MEDI,5
Netherlands,2019,AGRI,1
Netherlands,2019,BIOC,6
Netherlands,2019,CENG,2
Netherlands,2019,COMP,1
Netherlands,2019,DENT,1
Netherlands,2019,HEAL,1
Netherlands,2019,IMMU,2
Netherlands,2019,MEDI,27
Netherlands,2019,MULT,3
Netherlands,2019,NEUR,1
Netherlands,2019,PHYS,4
Netherlands,2019,PSYC,1
Netherlands,2019,SOCI,2
Netherlands,2019,VETE,1
New Zealand,2019,AGRI,4
New Zealand,2019,BIOC,1
New Zealand,2019,ENGI,21
New Zealand,2019,ENVI,2
New Zealand,2019,MEDI,6
New Zealand,2019,PHAR,1
New Zealand,2019,PHYS,95
New Zealand,2019,SOCI,1
Nigeria,2019,AGRI,4
Nigeria,2019,ENGI,1
Nigeria,2019,IMMU,1
Nigeria,2019,MEDI,4
Nigeria,2019,PHAR,1
Nigeria,2019,VETE,3
North Macedonia,2019,HEAL,1
Norway,2019,ARTS,1
Norway,2019,EART,1
Norway,2019,ENER,1
Norway,2019,ENGI,1
Norway,2019,MEDI,1
Norway,2019,PHYS,1
Oman,2019,ENER,1
Oman,2019,ENGI,1
Pakistan,2019,AGRI,1
Pakistan,2019,BIOC,4
Pakistan,2019,BUSI,1
Pakistan,2019,COMP,1
Pakistan,2019,ENGI,23
Pakistan,2019,ENVI,1
Pakistan,2019,MEDI,11
Pakistan,2019,MULT,1
Pakistan,2019,NEUR,1
Pakistan,2019,PHYS,97
Pakistan,2019,SOCI,1
Palestine,2019,BUSI,1
Panama,2019,AGRI,2
Peru,2019,MEDI,2
Peru,2019,PHAR,1
Philippines,2019,EART,1
Philippines,2019,ENER,1
Philippines,2019,ENGI,2
Philippines,2019,ENVI,1
Philippines,2019,IMMU,1
Philippines,2019,MEDI,21
Philippines,2019,MULT,1
Philippines,2019,PHAR,1
Poland,2019,AGRI,2
Poland,2019,COMP,1
Poland,2019,ENER,1
Poland,2019,ENGI,21
Poland,2019,MEDI,3
Poland,2019,NEUR,1
Poland,2019,PHAR,1
Poland,2019,PHYS,98
Poland,2019,SOCI,3
Portugal,2019,ENGI,21
Portugal,2019,ENVI,1
Portugal,2019,IMMU,1
Portugal,2019,MEDI,4
Portugal,2019,NEUR,1
Portugal,2019,PHAR,1
Portugal,2019,PHYS,96
Portugal,2019,PSYC,1
Portugal,2019,SOCI,1
Puerto Rico,2019,ENGI,21
Puerto Rico,2019,PHYS,95
Qatar,2019,ENGI,1
Qatar,2019,MATE,1
Qatar,2019,MEDI,1
Qatar,2019,PHYS,57
Romania,2019,BUSI,1
Romania,2019,COMP,1
Romania,2019,ENVI,1
Romania,2019,MEDI,1
Romania,2019,MULT,1
Romania,2019,PHYS,1
Russian Federation,2019,AGRI,8
Russian Federation,2019,BIOC,2
Russian Federation,2019,CHEM,3
Russian Federation,2019,COMP,1
Russian Federation,2019,EART,1
Russian Federation,2019,ENGI,23
Russian Federation,2019,MEDI,3
Russian Federation,2019,NEUR,1
Russian Federation,2019,PHYS,101
Rwanda,2019,BIOC,1
Saudi Arabia,2019,CENG,2
Saudi Arabia,2019,CHEM,2
Saudi Arabia,2019,ENGI,1
Saudi Arabia,2019,MATE,1
Saudi Arabia,2019,MEDI,6
Saudi Arabia,2019,NEUR,1
Saudi Arabia,2019,PHYS,42
Saudi Arabia,2019,SOCI,1
Senegal,2019,MEDI,1
Serbia,2019,COMP,1
Serbia,2019,ENGI,21
Serbia,2019,HEAL,1
Serbia,2019,NEUR,1
Serbia,2019,PHYS,95
Singapore,2019,AGRI,1
Singapore,2019,BIOC,2
Singapore,2019,CENG,2
Singapore,2019,CHEM,2
Singapore,2019,EART,1
Singapore,2019,ECON,1
Singapore,2019,ENER,1
Singapore,2019,ENGI,4
Singapore,2019,ENVI,1
Singapore,2019,IMMU,1
Singapore,2019,MATE,1
Singapore,2019,MATH,1
Singapore,2019,MEDI,38
Singapore,2019,SOCI,3
Slovakia,2019,CENG,1
Slovakia,2019,CHEM,1
Slovakia,2019,PHYS,3
Slovenia,2019,ENVI,1
Slovenia,2019,HEAL,1
Slovenia,2019,PHYS,1
Slovenia,2019,SOCI,1
South Africa,2019,AGRI,1
South Africa,2019,BIOC,1
South Africa,2019,CENG,1
South Africa,2019,COMP,1
South Africa,2019,ENER,1
South Africa,2019,ENVI,1
South Africa,2019,IMMU,1
South Africa,2019,MEDI,10
South Africa,2019,NEUR,1
South Africa,2019,PHAR,1
South Africa,2019,PHYS,2
South Africa,2019,SOCI,2
South Korea,2019,AGRI,2
South Korea,2019,BIOC,2
South Korea,2019,BUSI,1
South Korea,2019,CHEM,1
South Korea,2019,EART,2
South Korea,2019,ENER,1
South Korea,2019,ENGI,23
South Korea,2019,ENVI,2
South Korea,2019,MATE,2
South Korea,2019,MEDI,32
South Korea,2019,NEUR,1
South Korea,2019,PHAR,1
South Korea,2019,PHYS,97
Spain,2019,AGRI,2
Spain,2019,BIOC,1
Spain,2019,CENG,1
Spain,2019,CHEM,3
Spain,2019,EART,2
Spain,2019,ENGI,21
Spain,2019,ENVI,1
Spain,2019,IMMU,2
Spain,2019,MEDI,17
Spain,2019,NEUR,1
Spain,2019,PHAR,2
Spain,2019,PHYS,100
Sri Lanka,2019,BIOC,1
Sri Lanka,2019,ENGI,16
Sri Lanka,2019,MEDI,5
Sri Lanka,2019,PHYS,77
Sudan,2019,BIOC,1
Sudan,2019,MEDI,2
Sweden,2019,AGRI,6
Sweden,2019,BIOC,2
Sweden,2019,CENG,1
Sweden,2019,CHEM,3
Sweden,2019,DENT,1
Sweden,2019,EART,2
Sweden,2019,ENVI,2
Sweden,2019,MATE,1
Sweden,2019,MEDI,9
Sweden,2019,MULT,4
Sweden,2019,PHYS,3
Sweden,2019,SOCI,1
Switzerland,2019,AGRI,1
Switzerland,2019,BIOC,3
Switzerland,2019,CENG,2
Switzerland,2019,CHEM,1
Switzerland,2019,EART,1
Switzerland,2019,ENER,2
Switzerland,2019,ENGI,22
Switzerland,2019,ENVI,1
Switzerland,2019,IMMU,3
Switzerland,2019,MEDI,13
Switzerland,2019,MULT,1
Switzerland,2019,PHAR,2
Switzerland,2019,PHYS,98
Taiwan,2019,AGRI,1
Taiwan,2019,CENG,1
Taiwan,2019,CHEM,1
Taiwan,2019,COMP,3
Taiwan,2019,EART,1
Taiwan,2019,ENER,2
Taiwan,2019,ENGI,22
Taiwan,2019,ENVI,5
Taiwan,2019,IMMU,2
Taiwan,2019,MATE,2
Taiwan,2019,MEDI,29
Taiwan,2019,MULT,2
Taiwan,2019,PHAR,2
Taiwan,2019,PHYS,97
Taiwan,2019,PSYC,1
Taiwan,2019,SOCI,1
Tanzania,2019,AGRI,1
Thailand,2019,AGRI,133
Thailand,2019,ARTS,18
Thailand,2019,BIOC,201
Thailand,2019,BUSI,36
Thailand,2019,CENG,111
Thailand,2019,CHEM,181
Thailand,2019,COMP,198
Thailand,2019,DECI,1
Thailand,2019,DENT,31
Thailand,2019,EART,41
Thailand,2019,ECON,16
Thailand,2019,ENER,72
Thailand,2019,ENGI,179
Thailand,2019,ENVI,106
Thailand,2019,HEAL,22
Thailand,2019,IMMU,72
Thailand,2019,MATE,160
Thailand,2019,MATH,61
Thailand,2019,MEDI,593
Thailand,2019,MULT,92
Thailand,2019,NEUR,46
Thailand,2019,NURS,10
Thailand,2019,PHAR,75
Thailand,2019,PHYS,204
Thailand,2019,PSYC,14
Thailand,2019,SOCI,90
Thailand,2019,VETE,29
Tunisia,2019,CENG,1
Turkey,2019,BIOC,1
Turkey,2019,ENER,1
Turkey,2019,ENGI,21
Turkey,2019,ENVI,1
Turkey,2019,MATE,2
Turkey,2019,MEDI,12
Turkey,2019,PHYS,95
Uganda,2019,MEDI,1
Ukraine,2019,ENGI,21
Ukraine,2019,MEDI,1
Ukraine,2019,PHYS,95
United Arab Emirates,2019,CENG,1
United Arab Emirates,2019,MEDI,1
United Arab Emirates,2019,PHYS,1
United Arab Emirates,2019,SOCI,1
United Kingdom,2019,AGRI,12
United Kingdom,2019,ARTS,1
United Kingdom,2019,BIOC,7
United Kingdom,2019,CENG,4
United Kingdom,2019,CHEM,7
United Kingdom,2019,COMP,1
United Kingdom,2019,EART,2
United Kingdom,2019,ECON,1
United Kingdom,2019,ENGI,22
United Kingdom,2019,ENVI,3
United Kingdom,2019,IMMU,4
United Kingdom,2019,MATE,3
United Kingdom,2019,MATH,2
United Kingdom,2019,MEDI,51
United Kingdom,2019,MULT,6
United Kingdom,2019,NEUR,8
United Kingdom,2019,NURS,1
United Kingdom,2019,PHAR,3
United Kingdom,2019,PHYS,101
United Kingdom,2019,PSYC,4
United Kingdom,2019,SOCI,3
United Kingdom,2019,VETE,3
United States,2019,AGRI,11
United States,2019,BIOC,25
United States,2019,BUSI,4
United States,2019,CENG,11
United States,2019,CHEM,20
United States,2019,COMP,12
United States,2019,DENT,3
United States,2019,EART,5
United States,2019,ECON,4
United States,2019,ENER,6
United States,2019,ENGI,38
United States,2019,ENVI,8
United States,2019,HEAL,9
United States,2019,IMMU,14
United States,2019,MATE,5
United States,2019,MATH,12
United States,2019,MEDI,166
United States,2019,MULT,11
United States,2019,NEUR,12
United States,2019,NURS,3
United States,2019,PHAR,4
United States,2019,PHYS,106
United States,2019,PSYC,3
United States,2019,SOCI,12
United States,2019,VETE,4
Uruguay,2019,MEDI,1
Uzbekistan,2019,PHYS,5
Viet Nam,2019,AGRI,7
Viet Nam,2019,CHEM,7
Viet Nam,2019,COMP,2
Viet Nam,2019,DENT,1
Viet Nam,2019,EART,1
Viet Nam,2019,ENER,3
Viet Nam,2019,ENGI,7
Viet Nam,2019,ENVI,2
Viet Nam,2019,IMMU,5
Viet Nam,2019,MEDI,15
Viet Nam,2019,MULT,1
Viet Nam,2019,NURS,1
Viet Nam,2019,PHAR,4
Viet Nam,2019,PSYC,1
Viet Nam,2019,SOCI,2
Viet Nam,2019,VETE,1
Afghanistan,2020,MEDI,1
Albania,2020,MEDI,1
Algeria,2020,MEDI,1
Angola,2020,MEDI,1
Argentina,2020,BIOC,1
Argentina,2020,ENVI,1
Argentina,2020,MATE,1
Argentina,2020,MEDI,6
Argentina,2020,MULT,1
Argentina,2020,PHYS,1
Argentina,2020,PSYC,2
Armenia,2020,COMP,1
Armenia,2020,ENGI,14
Armenia,2020,MEDI,4
Armenia,2020,PHYS,76
Australia,2020,AGRI,8
Australia,2020,ARTS,2
Australia,2020,BIOC,10
Australia,2020,BUSI,3
Australia,2020,CENG,2
Australia,2020,CHEM,2
Australia,2020,COMP,2
Australia,2020,DENT,1
Australia,2020,EART,6
Australia,2020,ECON,3
Australia,2020,ENER,2
Australia,2020,ENGI,1
Australia,2020,ENVI,4
Australia,2020,IMMU,7
Australia,2020,MATE,3
Australia,2020,MATH,2
Australia,2020,MEDI,74
Australia,2020,MULT,4
Australia,2020,NEUR,18
Australia,2020,PHAR,7
Australia,2020,PHYS,49
Australia,2020,PSYC,10
Australia,2020,SOCI,1
Australia,2020,VETE,1
Austria,2020,BIOC,6
Austria,2020,CENG,1
Austria,2020,CHEM,5
Austria,2020,COMP,1
Austria,2020,DENT,1
Austria,2020,EART,2
Austria,2020,ENGI,16
Austria,2020,MEDI,7
Austria,2020,MULT,2
Austria,2020,PHAR,1
Austria,2020,PHYS,77
Austria,2020,PSYC,3
Azerbaijan,2020,MEDI,1
Azerbaijan,2020,PHYS,1
Bahrain,2020,MULT,1
Bangladesh,2020,COMP,1
Bangladesh,2020,ENVI,1
Bangladesh,2020,IMMU,1
Bangladesh,2020,MEDI,12
Belarus,2020,COMP,1
Belarus,2020,ENGI,14
Belarus,2020,MEDI,1
Belarus,2020,PHYS,76
Belgium,2020,AGRI,3
Belgium,2020,BIOC,6
Belgium,2020,CHEM,1
Belgium,2020,COMP,1
Belgium,2020,DENT,1
Belgium,2020,EART,2
Belgium,2020,ENGI,14
Belgium,2020,HEAL,1
Belgium,2020,MATE,4
Belgium,2020,MATH,1
Belgium,2020,MEDI,20
Belgium,2020,MULT,3
Belgium,2020,NEUR,1
Belgium,2020,PHYS,80
Belgium,2020,PSYC,2
Benin,2020,MEDI,1
Bhutan,2020,MEDI,1
Bolivia,2020,MEDI,3
Bolivia,2020,MULT,1
Bolivia,2020,PSYC,2
Bosnia and Herzegovina,2020,DENT,1
Bosnia and Herzegovina,2020,MEDI,1
Botswana,2020,BIOC,1
Botswana,2020,MEDI,1
Brazil,2020,BIOC,9
Brazil,2020,CHEM,2
Brazil,2020,COMP,2
Brazil,2020,DENT,2
Brazil,2020,EART,1
Brazil,2020,ENGI,14
Brazil,2020,ENVI,1
Brazil,2020,MATE,1
Brazil,2020,MEDI,25
Brazil,2020,MULT,2
Brazil,2020,NEUR,9
Brazil,2020,PHYS,77
Brazil,2020,PSYC,6
Brazil,2020,SOCI,2
Brunei Darussalam,2020,ENER,1
Brunei Darussalam,2020,MEDI,3
Bulgaria,2020,BIOC,4
Bulgaria,2020,COMP,1
Bulgaria,2020,ENGI,14
Bulgaria,2020,MEDI,10
Bulgaria,2020,MULT,1
Bulgaria,2020,NEUR,13
Bulgaria,2020,PHAR,5
Bulgaria,2020,PHYS,76
Bulgaria,2020,PSYC,4
Burkina Faso,2020,MEDI,1
Burundi,2020,MEDI,1
Cambodia,2020,AGRI,6
Cambodia,2020,CENG,1
Cambodia,2020,ENVI,1
Cambodia,2020,MATE,2
Cambodia,2020,MEDI,7
Cambodia,2020,NURS,2
Cambodia,2020,SOCI,2
Cameroon,2020,MEDI,1
Canada,2020,AGRI,5
Canada,2020,BIOC,2
Canada,2020,BUSI,3
Canada,2020,CENG,2
Canada,2020,COMP,1
Canada,2020,DENT,1
Canada,2020,EART,1
Canada,2020,ENER,3
Canada,2020,ENGI,3
Canada,2020,ENVI,1
Canada,2020,IMMU,2
Canada,2020,MEDI,39
Canada,2020,MULT,1
Canada,2020,NEUR,5
Canada,2020,PHAR,2
Canada,2020,PHYS,4
Canada,2020,PSYC,8
Canada,2020,SOCI,2
Central African Republic,2020,MEDI,1
Chad,2020,MEDI,1
Chile,2020,BIOC,1
Chile,2020,COMP,1
Chile,2020,DENT,1
Chile,2020,ENER,1
Chile,2020,ENVI,1
Chile,2020,MATE,2
Chile,2020,MEDI,4
Chile,2020,MULT,1
Chile,2020,PHYS,8
Chile,2020,PSYC,3
China,2020,AGRI,10
China,2020,BIOC,7
China,2020,BUSI,4
China,2020,CENG,15
China,2020,CHEM,18
China,2020,COMP,7
China,2020,DENT,1
China,2020,EART,6
China,2020,ECON,5
China,2020,ENER,28
China,2020,ENGI,31
China,2020,ENVI,9
China,2020,HEAL,1
China,2020,IMMU,3
China,2020,MATE,16
China,2020,MEDI,59
China,2020,MULT,3
China,2020,NEUR,1
China,2020,PHAR,2
China,2020,PHYS,91
China,2020,PSYC,6
China,2020,SOCI,5
Colombia,2020,COMP,1
Colombia,2020,ENGI,14
Colombia,2020,MEDI,6
Colombia,2020,MULT,1
Colombia,2020,PHYS,76
Colombia,2020,PSYC,3
Costa Rica,2020,MEDI,2
Costa Rica,2020,PHYS,1
Cote d'Ivoire,2020,MEDI,1
Cote d'Ivoire,2020,PHAR,1
Croatia,2020,CHEM,1
Croatia,2020,COMP,1
Croatia,2020,DENT,1
Croatia,2020,EART,2
Croatia,2020,ENGI,14
Croatia,2020,MEDI,2
Croatia,2020,MULT,1
Croatia,2020,PHYS,76
Croatia,2020,PSYC,2
Cuba,2020,MEDI,1
Cyprus,2020,COMP,1
Cyprus,2020,ENGI,14
Cyprus,2020,MEDI,2
Cyprus,2020,MULT,1
Cyprus,2020,PHYS,76
Cyprus,2020,PSYC,1
Czech Republic,2020,AGRI,1
Czech Republic,2020,BIOC,2
Czech Republic,2020,COMP,1
Czech Republic,2020,ENGI,14
Czech Republic,2020,IMMU,2
Czech Republic,2020,MATE,1
Czech Republic,2020,MEDI,4
Czech Republic,2020,MULT,1
Czech Republic,2020,PHYS,76
Czech Republic,2020,PSYC,3
Czech Republic,2020,VETE,1
Democratic Republic Congo,2020,MEDI,2
Democratic Republic Congo,2020,PHAR,1
Democratic Republic Congo,2020,PSYC,1
Denmark,2020,AGRI,2
Denmark,2020,BIOC,2
Denmark,2020,BUSI,1
Denmark,2020,COMP,2
Denmark,2020,DENT,2
Denmark,2020,EART,1
Denmark,2020,HEAL,1
Denmark,2020,MATE,1
Denmark,2020,MEDI,7
Denmark,2020,MULT,2
Denmark,2020,PHYS,7
Denmark,2020,PSYC,1
Denmark,2020,VETE,1
Dominican Republic,2020,MEDI,2
Ecuador,2020,COMP,1
Ecuador,2020,ENGI,14
Ecuador,2020,MEDI,2
Ecuador,2020,PHYS,76
Egypt,2020,AGRI,2
Egypt,2020,BIOC,1
Egypt,2020,CHEM,1
Egypt,2020,COMP,1
Egypt,2020,ENER,1
Egypt,2020,ENGI,14
Egypt,2020,IMMU,1
Egypt,2020,MEDI,5
Egypt,2020,MULT,1
Egypt,2020,PHAR,1
Egypt,2020,PHYS,76
El Salvador,2020,MEDI,2
Eritrea,2020,ENVI,1
Estonia,2020,COMP,1
Estonia,2020,ENGI,14
Estonia,2020,MEDI,3
Estonia,2020,MULT,1
Estonia,2020,PHYS,76
Ethiopia,2020,AGRI,1
Ethiopia,2020,MEDI,6
Finland,2020,AGRI,1
Finland,2020,BIOC,1
Finland,2020,COMP,3
Finland,2020,ENER,1
Finland,2020,ENGI,14
Finland,2020,ENVI,1
Finland,2020,MEDI,4
Finland,2020,PHYS,76
Finland,2020,SOCI,1
France,2020,AGRI,6
France,2020,ARTS,1
France,2020,BIOC,4
France,2020,BUSI,1
France,2020,CENG,3
France,2020,CHEM,1
France,2020,COMP,2
France,2020,EART,2
France,2020,ENGI,17
France,2020,ENVI,3
France,2020,IMMU,2
France,2020,MATE,3
France,2020,MATH,2
France,2020,MEDI,23
France,2020,MULT,6
France,2020,NEUR,3
France,2020,PHAR,2
France,2020,PHYS,87
France,2020,PSYC,3
France,2020,SOCI,1
France,2020,VETE,2
French Guiana,2020,MEDI,1
Gabon,2020,MEDI,1
Georgia,2020,COMP,1
Georgia,2020,ENGI,14
Georgia,2020,MEDI,2
Georgia,2020,MULT,1
Georgia,2020,PHYS,76
Georgia,2020,PSYC,1
Germany,2020,AGRI,7
Germany,2020,ARTS,1
Germany,2020,BIOC,6
Germany,2020,CENG,5
Germany,2020,CHEM,7
Germany,2020,COMP,1
Germany,2020,DENT,1
Germany,2020,EART,4
Germany,2020,ECON,2
Germany,2020,ENER,2
Germany,2020,ENGI,16
Germany,2020,ENVI,1
Germany,2020,IMMU,1
Germany,2020,MATE,3
Germany,2020,MEDI,22
Germany,2020,MULT,3
Germany,2020,NEUR,3
Germany,2020,PHYS,88
Germany,2020,PSYC,4
Germany,2020,SOCI,1
Germany,2020,VETE,1
Ghana,2020,BIOC,1
Ghana,2020,DENT,1
Ghana,2020,MATE,2
Ghana,2020,MEDI,4
Greece,2020,BIOC,1
Greece,2020,CENG,1
Greece,2020,CHEM,1
Greece,2020,COMP,2
Greece,2020,ENGI,14
Greece,2020,MEDI,3
Greece,2020,MULT,1
Greece,2020,PHYS,79
Greece,2020,PSYC,2
Guatemala,2020,MEDI,2
Haiti,2020,MEDI,1
Honduras,2020,MEDI,3
Hong Kong,2020,BIOC,3
Hong Kong,2020,BUSI,1
Hong Kong,2020,DENT,1
Hong Kong,2020,EART,1
Hong Kong,2020,ENGI,3
Hong Kong,2020,ENVI,3
Hong Kong,2020,HEAL,1
Hong Kong,2020,MEDI,28
Hong Kong,2020,MULT,1
Hong Kong,2020,PHYS,1
Hong Kong,2020,PSYC,3
Hong Kong,2020,SOCI,1
Hong Kong,2020,VETE,1
Hungary,2020,AGRI,2
Hungary,2020,COMP,1
Hungary,2020,EART,1
Hungary,2020,ENER,1
Hungary,2020,ENGI,15
Hungary,2020,MATE,3
Hungary,2020,MEDI,3
Hungary,2020,MULT,1
Hungary,2020,PHYS,76
Hungary,2020,PSYC,3
Iceland,2020,AGRI,2
Iceland,2020,PHAR,5
India,2020,AGRI,5
India,2020,BIOC,5
India,2020,CENG,5
India,2020,CHEM,2
India,2020,COMP,8
India,2020,DENT,1
India,2020,EART,3
India,2020,ENER,2
India,2020,ENGI,19
India,2020,ENVI,11
India,2020,HEAL,1
India,2020,IMMU,4
India,2020,MATE,5
India,2020,MATH,1
India,2020,MEDI,51
India,2020,MULT,3
India,2020,NEUR,1
India,2020,PHYS,79
India,2020,PSYC,2
Indonesia,2020,AGRI,5
Indonesia,2020,BIOC,3
Indonesia,2020,BUSI,4
Indonesia,2020,CENG,2
Indonesia,2020,CHEM,2
Indonesia,2020,COMP,3
Indonesia,2020,EART,3
Indonesia,2020,ENER,1
Indonesia,2020,ENGI,2
Indonesia,2020,IMMU,1
Indonesia,2020,MATE,3
Indonesia,2020,MEDI,30
Indonesia,2020,MULT,5
Indonesia,2020,NURS,3
Indonesia,2020,PHYS,4
Indonesia,2020,PSYC,2
Indonesia,2020,SOCI,1
Indonesia,2020,VETE,1
Iran,2020,AGRI,2
Iran,2020,CHEM,1
Iran,2020,COMP,3
Iran,2020,DENT,1
Iran,2020,ENER,14
Iran,2020,ENGI,18
Iran,2020,ENVI,1
Iran,2020,HEAL,1
Iran,2020,IMMU,2
Iran,2020,MATE,1
Iran,2020,MEDI,4
Iran,2020,NEUR,1
Iran,2020,NURS,1
Iran,2020,PHAR,2
Iran,2020,PHYS,76
Iran,2020,PSYC,1
Iran,2020,SOCI,2
Iraq,2020,AGRI,1
Iraq,2020,BIOC,2
Iraq,2020,ENER,2
Iraq,2020,MEDI,6
Iraq,2020,MULT,1
Iraq,2020,NEUR,3
Iraq,2020,PHAR,1
Ireland,2020,AGRI,1
Ireland,2020,COMP,2
Ireland,2020,EART,1
Ireland,2020,ENGI,14
Ireland,2020,MATH,1
Ireland,2020,MEDI,10
Ireland,2020,MULT,1
Ireland,2020,PHYS,76
Ireland,2020,PSYC,2
Israel,2020,CENG,1
Israel,2020,EART,1
Israel,2020,HEAL,1
Israel,2020,MATE,1
Israel,2020,MEDI,6
Israel,2020,MULT,1
Israel,2020,PHYS,1
Israel,2020,PSYC,4
Israel,2020,SOCI,1
Italy,2020,AGRI,2
Italy,2020,BIOC,1
Italy,2020,CHEM,1
Italy,2020,COMP,2
Italy,2020,DENT,1
Italy,2020,EART,1
Italy,2020,ENER,1
Italy,2020,ENGI,15
Italy,2020,MATE,4
Italy,2020,MATH,1
Italy,2020,MEDI,22
Italy,2020,MULT,1
Italy,2020,NEUR,3
Italy,2020,PHAR,4
Italy,2020,PHYS,87
Italy,2020,PSYC,4
Jamaica,2020,MEDI,1
Japan,2020,AGRI,15
Japan,2020,ARTS,1
Japan,2020,BIOC,17
Japan,2020,BUSI,4
Japan,2020,CENG,19
Japan,2020,CHEM,25
Japan,2020,COMP,15
Japan,2020,DENT,1
Japan,2020,EART,10
Japan,2020,ENER,8
Japan,2020,ENGI,22
Japan,2020,ENVI,8
Japan,2020,HEAL,2
Japan,2020,IMMU,13
Japan,2020,MATE,19
Japan,2020,MATH,3
Japan,2020,MEDI,58
Japan,2020,MULT,10
Japan,2020,NEUR,3
Japan,2020,PHAR,5
Japan,2020,PHYS,20
Japan,2020,PSYC,5
Japan,2020,SOCI,3
Jordan,2020,MEDI,3
Jordan,2020,MULT,1
Jordan,2020,PSYC,1
Kazakhstan,2020,ENGI,2
Kazakhstan,2020,MEDI,1
Kazakhstan,2020,NEUR,1
Kazakhstan,2020,PHYS,2
Kenya,2020,AGRI,1
Kenya,2020,MEDI,3
Kenya,2020,MULT,1
Kenya,2020,PHAR,1
Kuwait,2020,PHYS,1
Kyrgyzstan,2020,AGRI,1
Kyrgyzstan,2020,MEDI,1
Laos,2020,AGRI,1
Laos,2020,ENGI,1
Laos,2020,MEDI,1
Laos,2020,MULT,1
Laos,2020,NEUR,1
Laos,2020,NURS,1
Laos,2020,SOCI,2
Laos,2020,VETE,1
Latvia,2020,COMP,1
Latvia,2020,ENGI,12
Latvia,2020,MEDI,1
Latvia,2020,MULT,1
Latvia,2020,PHYS,72
Latvia,2020,PSYC,2
Lebanon,2020,MEDI,5
Libya,2020,MEDI,2
Lithuania,2020,COMP,1
Lithuania,2020,ENER,1
Lithuania,2020,ENGI,14
Lithuania,2020,MEDI,2
Lithuania,2020,MULT,1
Lithuania,2020,PHYS,76
Lithuania,2020,PSYC,3
Macao,2020,PSYC,1
Madagascar,2020,MEDI,1
Malawi,2020,MEDI,2
Malaysia,2020,AGRI,9
Malaysia,2020,BIOC,6
Malaysia,2020,BUSI,2
Malaysia,2020,CENG,7
Malaysia,2020,CHEM,10
Malaysia,2020,COMP,3
Malaysia,2020,EART,2
Malaysia,2020,ECON,1
Malaysia,2020,ENER,4
Malaysia,2020,ENGI,18
Malaysia,2020,ENVI,8
Malaysia,2020,HEAL,1
Malaysia,2020,IMMU,1
Malaysia,2020,MATE,8
Malaysia,2020,MATH,1
Malaysia,2020,MEDI,32
Malaysia,2020,MULT,6
Malaysia,2020,NEUR,1
