filename,dc_title,affiliation_country,srctype,eid,prism_coverDate,prism_aggregationType,subtypeDescription,subject_area_name,subject_area_code,subject_area_abbrev,publicationName,source_id,citedby_count,subtype,prism_doi,dc_identifier,dc_publisher
201800531,The presence of duck Tembusu virus in Thailand since 2007: A retrospective study,Thailand,j,2-s2.0-85052664154,2018-10-01T00:00:00.000Z,Journal,Article,Immunology and Microbiology (all),2400,IMMU,Transboundary and Emerging Diseases,10300153305,20,ar,10.1111/tbed.12859,SCOPUS_ID:85052664154,Blackwell Publishing Ltd
201800532,"Detection of classical swine fever virus (CSFV) E2 and Erns antibody (IgG, IgA) in oral fluid specimens from inoculated (ALD strain) or vaccinated (LOM strain) pigs",Thailand,j,2-s2.0-85052636861,2018-10-01T00:00:00.000Z,Journal,Article,Microbiology,2404,IMMU,Veterinary Microbiology,20882,9,ar,10.1016/j.vetmic.2018.08.024,SCOPUS_ID:85052636861,Elsevier B.V.
201800532,"Detection of classical swine fever virus (CSFV) E2 and Erns antibody (IgG, IgA) in oral fluid specimens from inoculated (ALD strain) or vaccinated (LOM strain) pigs",United States,j,2-s2.0-85052636861,2018-10-01T00:00:00.000Z,Journal,Article,Microbiology,2404,IMMU,Veterinary Microbiology,20882,9,ar,10.1016/j.vetmic.2018.08.024,SCOPUS_ID:85052636861,Elsevier B.V.
201800533,Psychometric properties of the modified Yale food addiction scale 2.0 in a large Brazilian sample,Australia,j,2-s2.0-85052541960,2018-10-01T00:00:00.000Z,Journal,Article,Psychiatry and Mental Health,2738,MEDI,Revista Brasileira de Psiquiatria,19262,25,ar,10.1590/1516-4446-2017-2432,SCOPUS_ID:85052541960,Associacao Brasileira de Psiquiatriarbp@abpbrasil.org.br
201800533,Psychometric properties of the modified Yale food addiction scale 2.0 in a large Brazilian sample,Brazil,j,2-s2.0-85052541960,2018-10-01T00:00:00.000Z,Journal,Article,Psychiatry and Mental Health,2738,MEDI,Revista Brasileira de Psiquiatria,19262,25,ar,10.1590/1516-4446-2017-2432,SCOPUS_ID:85052541960,Associacao Brasileira de Psiquiatriarbp@abpbrasil.org.br
201800533,Psychometric properties of the modified Yale food addiction scale 2.0 in a large Brazilian sample,Canada,j,2-s2.0-85052541960,2018-10-01T00:00:00.000Z,Journal,Article,Psychiatry and Mental Health,2738,MEDI,Revista Brasileira de Psiquiatria,19262,25,ar,10.1590/1516-4446-2017-2432,SCOPUS_ID:85052541960,Associacao Brasileira de Psiquiatriarbp@abpbrasil.org.br
201800533,Psychometric properties of the modified Yale food addiction scale 2.0 in a large Brazilian sample,Italy,j,2-s2.0-85052541960,2018-10-01T00:00:00.000Z,Journal,Article,Psychiatry and Mental Health,2738,MEDI,Revista Brasileira de Psiquiatria,19262,25,ar,10.1590/1516-4446-2017-2432,SCOPUS_ID:85052541960,Associacao Brasileira de Psiquiatriarbp@abpbrasil.org.br
201800533,Psychometric properties of the modified Yale food addiction scale 2.0 in a large Brazilian sample,Spain,j,2-s2.0-85052541960,2018-10-01T00:00:00.000Z,Journal,Article,Psychiatry and Mental Health,2738,MEDI,Revista Brasileira de Psiquiatria,19262,25,ar,10.1590/1516-4446-2017-2432,SCOPUS_ID:85052541960,Associacao Brasileira de Psiquiatriarbp@abpbrasil.org.br
201800533,Psychometric properties of the modified Yale food addiction scale 2.0 in a large Brazilian sample,Thailand,j,2-s2.0-85052541960,2018-10-01T00:00:00.000Z,Journal,Article,Psychiatry and Mental Health,2738,MEDI,Revista Brasileira de Psiquiatria,19262,25,ar,10.1590/1516-4446-2017-2432,SCOPUS_ID:85052541960,Associacao Brasileira de Psiquiatriarbp@abpbrasil.org.br
201800533,Psychometric properties of the modified Yale food addiction scale 2.0 in a large Brazilian sample,United Kingdom,j,2-s2.0-85052541960,2018-10-01T00:00:00.000Z,Journal,Article,Psychiatry and Mental Health,2738,MEDI,Revista Brasileira de Psiquiatria,19262,25,ar,10.1590/1516-4446-2017-2432,SCOPUS_ID:85052541960,Associacao Brasileira de Psiquiatriarbp@abpbrasil.org.br
201800533,Psychometric properties of the modified Yale food addiction scale 2.0 in a large Brazilian sample,United States,j,2-s2.0-85052541960,2018-10-01T00:00:00.000Z,Journal,Article,Psychiatry and Mental Health,2738,MEDI,Revista Brasileira de Psiquiatria,19262,25,ar,10.1590/1516-4446-2017-2432,SCOPUS_ID:85052541960,Associacao Brasileira de Psiquiatriarbp@abpbrasil.org.br
201800534,Cyanidin-3-rutinoside alleviates methylglyoxal-induced cardiovascular abnormalities in the rats,Australia,j,2-s2.0-85052536503,2018-10-01T00:00:00.000Z,Journal,Article,Food Science,1106,AGRI,Journal of Functional Foods,17500155016,6,ar,10.1016/j.jff.2018.08.034,SCOPUS_ID:85052536503,Elsevier Ltd
201800534,Cyanidin-3-rutinoside alleviates methylglyoxal-induced cardiovascular abnormalities in the rats,Thailand,j,2-s2.0-85052536503,2018-10-01T00:00:00.000Z,Journal,Article,Food Science,1106,AGRI,Journal of Functional Foods,17500155016,6,ar,10.1016/j.jff.2018.08.034,SCOPUS_ID:85052536503,Elsevier Ltd
201800535,"Risk assessment of arsenic from contaminated soils to shallow groundwater in Ong Phra Sub-District, Suphan Buri Province, Thailand",Thailand,j,2-s2.0-85052461855,2018-10-01T00:00:00.000Z,Journal,Article,Water Science and Technology,2312,ENVI,Journal of Hydrology: Regional Studies,21100349321,38,ar,10.1016/j.ejrh.2018.08.001,SCOPUS_ID:85052461855,Elsevier B.V.
201800536,Sex difference in cold perception and shivering onset upon gradual cold exposure,Netherlands,j,2-s2.0-85052442785,2018-10-01T00:00:00.000Z,Journal,Article,Biochemistry,1303,BIOC,Journal of Thermal Biology,14901,38,ar,10.1016/j.jtherbio.2018.08.016,SCOPUS_ID:85052442785,Elsevier Ltd
201800536,Sex difference in cold perception and shivering onset upon gradual cold exposure,Thailand,j,2-s2.0-85052442785,2018-10-01T00:00:00.000Z,Journal,Article,Biochemistry,1303,BIOC,Journal of Thermal Biology,14901,38,ar,10.1016/j.jtherbio.2018.08.016,SCOPUS_ID:85052442785,Elsevier Ltd
201800537,Xanthones and biphenyls from the stems of Garcinia cylindrocarpa and their cytotoxicity,Indonesia,j,2-s2.0-85052438012,2018-10-01T00:00:00.000Z,Journal,Article,Pharmacology,3004,PHAR,Fitoterapia,18077,19,ar,10.1016/j.fitote.2018.08.019,SCOPUS_ID:85052438012,Elsevier B.V.
201800537,Xanthones and biphenyls from the stems of Garcinia cylindrocarpa and their cytotoxicity,Thailand,j,2-s2.0-85052438012,2018-10-01T00:00:00.000Z,Journal,Article,Pharmacology,3004,PHAR,Fitoterapia,18077,19,ar,10.1016/j.fitote.2018.08.019,SCOPUS_ID:85052438012,Elsevier B.V.
201800538,"Results of PROFILE 1029, a Phase III Comparison of First-Line Crizotinib versus Chemotherapy in East Asian Patients with ALK-Positive Advanced Non–Small Cell Lung Cancer",China,j,2-s2.0-85051792172,2018-10-01T00:00:00.000Z,Journal,Article,Oncology,2730,MEDI,Journal of Thoracic Oncology,6400153137,134,ar,10.1016/j.jtho.2018.06.012,SCOPUS_ID:85051792172,Elsevier Inc
201800538,"Results of PROFILE 1029, a Phase III Comparison of First-Line Crizotinib versus Chemotherapy in East Asian Patients with ALK-Positive Advanced Non–Small Cell Lung Cancer",Hong Kong,j,2-s2.0-85051792172,2018-10-01T00:00:00.000Z,Journal,Article,Oncology,2730,MEDI,Journal of Thoracic Oncology,6400153137,134,ar,10.1016/j.jtho.2018.06.012,SCOPUS_ID:85051792172,Elsevier Inc
201800538,"Results of PROFILE 1029, a Phase III Comparison of First-Line Crizotinib versus Chemotherapy in East Asian Patients with ALK-Positive Advanced Non–Small Cell Lung Cancer",Malaysia,j,2-s2.0-85051792172,2018-10-01T00:00:00.000Z,Journal,Article,Oncology,2730,MEDI,Journal of Thoracic Oncology,6400153137,134,ar,10.1016/j.jtho.2018.06.012,SCOPUS_ID:85051792172,Elsevier Inc
201800538,"Results of PROFILE 1029, a Phase III Comparison of First-Line Crizotinib versus Chemotherapy in East Asian Patients with ALK-Positive Advanced Non–Small Cell Lung Cancer",Taiwan,j,2-s2.0-85051792172,2018-10-01T00:00:00.000Z,Journal,Article,Oncology,2730,MEDI,Journal of Thoracic Oncology,6400153137,134,ar,10.1016/j.jtho.2018.06.012,SCOPUS_ID:85051792172,Elsevier Inc
201800538,"Results of PROFILE 1029, a Phase III Comparison of First-Line Crizotinib versus Chemotherapy in East Asian Patients with ALK-Positive Advanced Non–Small Cell Lung Cancer",Thailand,j,2-s2.0-85051792172,2018-10-01T00:00:00.000Z,Journal,Article,Oncology,2730,MEDI,Journal of Thoracic Oncology,6400153137,134,ar,10.1016/j.jtho.2018.06.012,SCOPUS_ID:85051792172,Elsevier Inc
201800538,"Results of PROFILE 1029, a Phase III Comparison of First-Line Crizotinib versus Chemotherapy in East Asian Patients with ALK-Positive Advanced Non–Small Cell Lung Cancer",United States,j,2-s2.0-85051792172,2018-10-01T00:00:00.000Z,Journal,Article,Oncology,2730,MEDI,Journal of Thoracic Oncology,6400153137,134,ar,10.1016/j.jtho.2018.06.012,SCOPUS_ID:85051792172,Elsevier Inc
201800539,Improved measurements of thoron (220Rn) in natural waters,Thailand,j,2-s2.0-85051721647,2018-10-01T00:00:00.000Z,Journal,Article,Analytical Chemistry,1602,CHEM,Journal of Radioanalytical and Nuclear Chemistry,24060,6,ar,10.1007/s10967-018-6110-z,SCOPUS_ID:85051721647,Springer Netherlandsrbk@louisiana.edu
201800539,Improved measurements of thoron (220Rn) in natural waters,United States,j,2-s2.0-85051721647,2018-10-01T00:00:00.000Z,Journal,Article,Analytical Chemistry,1602,CHEM,Journal of Radioanalytical and Nuclear Chemistry,24060,6,ar,10.1007/s10967-018-6110-z,SCOPUS_ID:85051721647,Springer Netherlandsrbk@louisiana.edu
201800540,Comparative study in physico-chemical properties of gelatin derivatives and their microspheres as carriers for controlled release of green tea's extract,Thailand,j,2-s2.0-85051661940,2018-10-01T00:00:00.000Z,Journal,Article,Pharmaceutical Science,3003,PHAR,Journal of Drug Delivery Science and Technology,22204,6,ar,10.1016/j.jddst.2018.08.005,SCOPUS_ID:85051661940,Editions de Santeeditions.de.sante@wanadoo.fr
201800541,VDR and TNFSF11 polymorphisms are associated with osteoporosis in thai patients,Thailand,j,2-s2.0-85051567942,2018-10-01T00:00:00.000Z,Journal,Article,Neuroscience (all),2800,NEUR,Biomedical Reports,21100455212,12,ar,10.3892/br.2018.1137,SCOPUS_ID:85051567942,Spandidos Publications10 Vriaxidos StreetAthens116 10subscriptions@spandidos-publications.com
201800542,"The inclusion complexation of daidzein with β-cyclodextrin and 2,6-dimethyl-β-cyclodextrin: a theoretical and experimental study",Austria,j,2-s2.0-85051497857,2018-10-01T00:00:00.000Z,Journal,Article,Chemistry (all),1600,CHEM,Monatshefte fur Chemie,24803,6,ar,10.1007/s00706-018-2209-8,SCOPUS_ID:85051497857,Springer-Verlag Wienmichaela.bolli@springer.at
201800542,"The inclusion complexation of daidzein with β-cyclodextrin and 2,6-dimethyl-β-cyclodextrin: a theoretical and experimental study",Thailand,j,2-s2.0-85051497857,2018-10-01T00:00:00.000Z,Journal,Article,Chemistry (all),1600,CHEM,Monatshefte fur Chemie,24803,6,ar,10.1007/s00706-018-2209-8,SCOPUS_ID:85051497857,Springer-Verlag Wienmichaela.bolli@springer.at
201800543,Higher Hydrocarbons Synthesis from CO2 Hydrogenation Over K- and La-Promoted Fe–Cu/TiO2 Catalysts,Thailand,j,2-s2.0-85051300769,2018-10-01T00:00:00.000Z,Journal,Article,Catalysis,1503,CENG,Topics in Catalysis,21971,37,ar,10.1007/s11244-018-1023-1,SCOPUS_ID:85051300769,Springer
201800543,Higher Hydrocarbons Synthesis from CO2 Hydrogenation Over K- and La-Promoted Fe–Cu/TiO2 Catalysts,United States,j,2-s2.0-85051300769,2018-10-01T00:00:00.000Z,Journal,Article,Catalysis,1503,CENG,Topics in Catalysis,21971,37,ar,10.1007/s11244-018-1023-1,SCOPUS_ID:85051300769,Springer
201800544,Treatment with chemical delipidation forskolin prior to cryopreservation improves the survival rates of swamp buffalo (Bubalus bubalis) and bovine (Bos indicus) in vitro produced embryos,Thailand,j,2-s2.0-85051278176,2018-10-01T00:00:00.000Z,Journal,Article,"Biochemistry, Genetics and Molecular Biology (all)",1300,BIOC,Cryobiology,14864,5,ar,10.1016/j.cryobiol.2018.08.003,SCOPUS_ID:85051278176,Academic Press Inc.apjcs@harcourt.com
201800545,A ‘Shocking’ Cause of Facial Edema,Thailand,j,2-s2.0-85051248599,2018-10-01T00:00:00.000Z,Journal,Note,Medicine (all),2700,MEDI,American Journal of Medicine,31445,0,no,10.1016/j.amjmed.2018.05.006,SCOPUS_ID:85051248599,Elsevier Inc.usjcs@elsevier.com
201800545,A ‘Shocking’ Cause of Facial Edema,United States,j,2-s2.0-85051248599,2018-10-01T00:00:00.000Z,Journal,Note,Medicine (all),2700,MEDI,American Journal of Medicine,31445,0,no,10.1016/j.amjmed.2018.05.006,SCOPUS_ID:85051248599,Elsevier Inc.usjcs@elsevier.com
201800546,"Green synthesis of titanium dioxide/acrylamide-based hydrogel composite, self degradation and environmental applications",Thailand,j,2-s2.0-85051137594,2018-10-01T00:00:00.000Z,Journal,Article,Physics and Astronomy (all),3100,PHYS,European Polymer Journal,25854,23,ar,10.1016/j.eurpolymj.2018.08.004,SCOPUS_ID:85051137594,Elsevier Ltd
201800547,Catalytic hydrogenation of soybean oil-derived fatty acid methyl esters over Pd supported on Zr-SBA-15 with various Zr loading levels for enhanced oxidative stability,Japan,j,2-s2.0-85051041275,2018-10-01T00:00:00.000Z,Journal,Article,Chemical Engineering (all),1500,CENG,Fuel Processing Technology,16315,26,ar,10.1016/j.fuproc.2018.07.014,SCOPUS_ID:85051041275,Elsevier B.V.
201800547,Catalytic hydrogenation of soybean oil-derived fatty acid methyl esters over Pd supported on Zr-SBA-15 with various Zr loading levels for enhanced oxidative stability,Thailand,j,2-s2.0-85051041275,2018-10-01T00:00:00.000Z,Journal,Article,Chemical Engineering (all),1500,CENG,Fuel Processing Technology,16315,26,ar,10.1016/j.fuproc.2018.07.014,SCOPUS_ID:85051041275,Elsevier B.V.
201800548,Universal models of colour emotion and colour harmony,Hungary,j,2-s2.0-85051003161,2018-10-01T00:00:00.000Z,Journal,Article,Human Factors and Ergonomics,3307,SOCI,Color Research and Application,12891,36,ar,10.1002/col.22243,SCOPUS_ID:85051003161,John Wiley and Sons Inc.P.O.Box 18667NewarkNJ 07191-8667
201800548,Universal models of colour emotion and colour harmony,Japan,j,2-s2.0-85051003161,2018-10-01T00:00:00.000Z,Journal,Article,Human Factors and Ergonomics,3307,SOCI,Color Research and Application,12891,36,ar,10.1002/col.22243,SCOPUS_ID:85051003161,John Wiley and Sons Inc.P.O.Box 18667NewarkNJ 07191-8667
201800548,Universal models of colour emotion and colour harmony,Spain,j,2-s2.0-85051003161,2018-10-01T00:00:00.000Z,Journal,Article,Human Factors and Ergonomics,3307,SOCI,Color Research and Application,12891,36,ar,10.1002/col.22243,SCOPUS_ID:85051003161,John Wiley and Sons Inc.P.O.Box 18667NewarkNJ 07191-8667
201800548,Universal models of colour emotion and colour harmony,Taiwan,j,2-s2.0-85051003161,2018-10-01T00:00:00.000Z,Journal,Article,Human Factors and Ergonomics,3307,SOCI,Color Research and Application,12891,36,ar,10.1002/col.22243,SCOPUS_ID:85051003161,John Wiley and Sons Inc.P.O.Box 18667NewarkNJ 07191-8667
201800548,Universal models of colour emotion and colour harmony,Thailand,j,2-s2.0-85051003161,2018-10-01T00:00:00.000Z,Journal,Article,Human Factors and Ergonomics,3307,SOCI,Color Research and Application,12891,36,ar,10.1002/col.22243,SCOPUS_ID:85051003161,John Wiley and Sons Inc.P.O.Box 18667NewarkNJ 07191-8667
201800549,Effect of Surface Tungstate W5+ Species on the Metathesis Activity of W-Doped Spherical Silica Catalysts,Thailand,j,2-s2.0-85050968237,2018-10-01T00:00:00.000Z,Journal,Article,Catalysis,1503,CENG,Topics in Catalysis,21971,9,ar,10.1007/s11244-018-1020-4,SCOPUS_ID:85050968237,Springer
201800550,High-resolution melting analysis: A novel approach for clade differentiation in Pythium insidiosum and pythiosis,Thailand,j,2-s2.0-85050919447,2018-10-01T00:00:00.000Z,Journal,Article,Infectious Diseases,2725,MEDI,Medical Mycology,22916,10,ar,10.1093/mmy/myx123,SCOPUS_ID:85050919447,Oxford University Press
201800550,High-resolution melting analysis: A novel approach for clade differentiation in Pythium insidiosum and pythiosis,United States,j,2-s2.0-85050919447,2018-10-01T00:00:00.000Z,Journal,Article,Infectious Diseases,2725,MEDI,Medical Mycology,22916,10,ar,10.1093/mmy/myx123,SCOPUS_ID:85050919447,Oxford University Press
201800551,An investigation of saturated vapor pressure regarding low-volatility organophosphorus extractants Di-(2-ethylhexyl) phosphoric acid and tributyl phosphate: Correlation and thermodynamics study,Thailand,j,2-s2.0-85050865759,2018-10-01T00:00:00.000Z,Journal,Article,Instrumentation,3105,PHYS,Vacuum,12489,5,ar,10.1016/j.vacuum.2018.07.036,SCOPUS_ID:85050865759,Elsevier Ltd
201800552,"Immunohistochemical study of Ki-67 protein, androgen receptor, and estrogen receptor beta in testicular tissues of male pigs immunocastrated with different times of GnRH vaccination",Thailand,j,2-s2.0-85050374171,2018-10-01T00:00:00.000Z,Journal,Article,Veterinary (all),3400,VETE,Journal of Veterinary Medicine Series C: Anatomia Histologia Embryologia,17124,2,ar,10.1111/ahe.12386,SCOPUS_ID:85050374171,Blackwell Publishing Ltd
201800553,Staphylococcal cassette chromosome mec (SCCmec) and characterization of the attachment site (attB) of methicillin resistant Staphylococcus aureus (MRSA) and methicillin susceptible Staphylococcus aureus (MSSA) isolates,Malaysia,j,2-s2.0-85050344082,2018-10-01T00:00:00.000Z,Journal,Article,Microbiology,2404,IMMU,Microbial Pathogenesis,22941,4,ar,10.1016/j.micpath.2018.07.033,SCOPUS_ID:85050344082,Academic Press
201800553,Staphylococcal cassette chromosome mec (SCCmec) and characterization of the attachment site (attB) of methicillin resistant Staphylococcus aureus (MRSA) and methicillin susceptible Staphylococcus aureus (MSSA) isolates,Thailand,j,2-s2.0-85050344082,2018-10-01T00:00:00.000Z,Journal,Article,Microbiology,2404,IMMU,Microbial Pathogenesis,22941,4,ar,10.1016/j.micpath.2018.07.033,SCOPUS_ID:85050344082,Academic Press
201800554,Differentially expressed genes in hemocytes of Litopenaeus vannamei challenged with Vibrio parahaemolyticus AHPND (VPAHPND) and VPAHPND toxin,Philippines,j,2-s2.0-85049894907,2018-10-01T00:00:00.000Z,Journal,Article,Environmental Chemistry,2304,ENVI,Fish and Shellfish Immunology,15066,30,ar,10.1016/j.fsi.2018.06.054,SCOPUS_ID:85049894907,Academic Press
201800554,Differentially expressed genes in hemocytes of Litopenaeus vannamei challenged with Vibrio parahaemolyticus AHPND (VPAHPND) and VPAHPND toxin,Thailand,j,2-s2.0-85049894907,2018-10-01T00:00:00.000Z,Journal,Article,Environmental Chemistry,2304,ENVI,Fish and Shellfish Immunology,15066,30,ar,10.1016/j.fsi.2018.06.054,SCOPUS_ID:85049894907,Academic Press
201800555,Engineering innervated secretory epithelial organoids by magnetic three-dimensional bioprinting for stimulating epithelial growth in salivary glands,Singapore,j,2-s2.0-85049860642,2018-10-01T00:00:00.000Z,Journal,Article,Biophysics,1304,BIOC,Biomaterials,28200,61,ar,10.1016/j.biomaterials.2018.06.011,SCOPUS_ID:85049860642,Elsevier Ltd
201800555,Engineering innervated secretory epithelial organoids by magnetic three-dimensional bioprinting for stimulating epithelial growth in salivary glands,Thailand,j,2-s2.0-85049860642,2018-10-01T00:00:00.000Z,Journal,Article,Biophysics,1304,BIOC,Biomaterials,28200,61,ar,10.1016/j.biomaterials.2018.06.011,SCOPUS_ID:85049860642,Elsevier Ltd
201800555,Engineering innervated secretory epithelial organoids by magnetic three-dimensional bioprinting for stimulating epithelial growth in salivary glands,United States,j,2-s2.0-85049860642,2018-10-01T00:00:00.000Z,Journal,Article,Biophysics,1304,BIOC,Biomaterials,28200,61,ar,10.1016/j.biomaterials.2018.06.011,SCOPUS_ID:85049860642,Elsevier Ltd
201800556,Optimisation of electroporation and lipofection protocols to derive the black tiger shrimp cell line (Penaeus monodon),Thailand,j,2-s2.0-85049844332,2018-10-01T00:00:00.000Z,Journal,Article,Environmental Chemistry,2304,ENVI,Fish and Shellfish Immunology,15066,3,ar,10.1016/j.fsi.2018.07.030,SCOPUS_ID:85049844332,Academic Press
201800557,Enhanced CO2 capturing over ultra-microporous carbon with nitrogen-active species prepared using one-step carbonization of polybenzoxazine for a sustainable environment,Thailand,j,2-s2.0-85049825501,2018-10-01T00:00:00.000Z,Journal,Article,Environmental Engineering,2305,ENVI,Journal of Environmental Management,23371,23,ar,10.1016/j.jenvman.2018.07.004,SCOPUS_ID:85049825501,Academic Press
201800558,Stand age estimation of rubber (Hevea brasiliensis) plantations using an integrated pixel- and object-based tree growth model and annual Landsat time series,Thailand,j,2-s2.0-85049633866,2018-10-01T00:00:00.000Z,Journal,Article,"Atomic and Molecular Physics, and Optics",3107,PHYS,ISPRS Journal of Photogrammetry and Remote Sensing,29161,29,ar,10.1016/j.isprsjprs.2018.07.003,SCOPUS_ID:85049633866,Elsevier B.V.
201800558,Stand age estimation of rubber (Hevea brasiliensis) plantations using an integrated pixel- and object-based tree growth model and annual Landsat time series,United States,j,2-s2.0-85049633866,2018-10-01T00:00:00.000Z,Journal,Article,"Atomic and Molecular Physics, and Optics",3107,PHYS,ISPRS Journal of Photogrammetry and Remote Sensing,29161,29,ar,10.1016/j.isprsjprs.2018.07.003,SCOPUS_ID:85049633866,Elsevier B.V.
201800559,Hydrogel wound dressings loaded with PLGA/ciprofloxacin hydrochloride nanoparticles for use on pressure ulcers,Thailand,j,2-s2.0-85049600322,2018-10-01T00:00:00.000Z,Journal,Article,Pharmaceutical Science,3003,PHAR,Journal of Drug Delivery Science and Technology,22204,19,ar,10.1016/j.jddst.2018.06.025,SCOPUS_ID:85049600322,Editions de Santeeditions.de.sante@wanadoo.fr
201800560,"Overall and Cause-Specific Mortality of Inflammatory Bowel Disease in Olmsted County, Minnesota, From 1970 Through 2016",Thailand,j,2-s2.0-85049314658,2018-10-01T00:00:00.000Z,Journal,Article,Medicine (all),2700,MEDI,Mayo Clinic Proceedings,17222,15,ar,10.1016/j.mayocp.2018.03.004,SCOPUS_ID:85049314658,Elsevier Ltd
201800560,"Overall and Cause-Specific Mortality of Inflammatory Bowel Disease in Olmsted County, Minnesota, From 1970 Through 2016",United States,j,2-s2.0-85049314658,2018-10-01T00:00:00.000Z,Journal,Article,Medicine (all),2700,MEDI,Mayo Clinic Proceedings,17222,15,ar,10.1016/j.mayocp.2018.03.004,SCOPUS_ID:85049314658,Elsevier Ltd
201800561,Extended release versus immediate release tacrolimus in kidney transplant recipients: a systematic review and meta-analysis,Thailand,j,2-s2.0-85049187656,2018-10-01T00:00:00.000Z,Journal,Review,Pharmacology,3004,PHAR,European Journal of Clinical Pharmacology,21326,14,re,10.1007/s00228-018-2512-7,SCOPUS_ID:85049187656,Springer Verlagservice@springer.de
201800562,Different patterns of alcohol consumption and the incidence and persistence of depressive and anxiety symptoms among older adults in Ireland: A prospective community-based study,Belgium,j,2-s2.0-85048950967,2018-10-01T00:00:00.000Z,Journal,Article,Clinical Psychology,3203,PSYC,Journal of Affective Disorders,16245,12,ar,10.1016/j.jad.2018.06.041,SCOPUS_ID:85048950967,Elsevier B.V.
201800562,Different patterns of alcohol consumption and the incidence and persistence of depressive and anxiety symptoms among older adults in Ireland: A prospective community-based study,Brazil,j,2-s2.0-85048950967,2018-10-01T00:00:00.000Z,Journal,Article,Clinical Psychology,3203,PSYC,Journal of Affective Disorders,16245,12,ar,10.1016/j.jad.2018.06.041,SCOPUS_ID:85048950967,Elsevier B.V.
201800562,Different patterns of alcohol consumption and the incidence and persistence of depressive and anxiety symptoms among older adults in Ireland: A prospective community-based study,Canada,j,2-s2.0-85048950967,2018-10-01T00:00:00.000Z,Journal,Article,Clinical Psychology,3203,PSYC,Journal of Affective Disorders,16245,12,ar,10.1016/j.jad.2018.06.041,SCOPUS_ID:85048950967,Elsevier B.V.
201800562,Different patterns of alcohol consumption and the incidence and persistence of depressive and anxiety symptoms among older adults in Ireland: A prospective community-based study,Italy,j,2-s2.0-85048950967,2018-10-01T00:00:00.000Z,Journal,Article,Clinical Psychology,3203,PSYC,Journal of Affective Disorders,16245,12,ar,10.1016/j.jad.2018.06.041,SCOPUS_ID:85048950967,Elsevier B.V.
201800562,Different patterns of alcohol consumption and the incidence and persistence of depressive and anxiety symptoms among older adults in Ireland: A prospective community-based study,Spain,j,2-s2.0-85048950967,2018-10-01T00:00:00.000Z,Journal,Article,Clinical Psychology,3203,PSYC,Journal of Affective Disorders,16245,12,ar,10.1016/j.jad.2018.06.041,SCOPUS_ID:85048950967,Elsevier B.V.
201800562,Different patterns of alcohol consumption and the incidence and persistence of depressive and anxiety symptoms among older adults in Ireland: A prospective community-based study,Thailand,j,2-s2.0-85048950967,2018-10-01T00:00:00.000Z,Journal,Article,Clinical Psychology,3203,PSYC,Journal of Affective Disorders,16245,12,ar,10.1016/j.jad.2018.06.041,SCOPUS_ID:85048950967,Elsevier B.V.
201800562,Different patterns of alcohol consumption and the incidence and persistence of depressive and anxiety symptoms among older adults in Ireland: A prospective community-based study,United Kingdom,j,2-s2.0-85048950967,2018-10-01T00:00:00.000Z,Journal,Article,Clinical Psychology,3203,PSYC,Journal of Affective Disorders,16245,12,ar,10.1016/j.jad.2018.06.041,SCOPUS_ID:85048950967,Elsevier B.V.
201800563,Enhanced Stability and Propene Yield in Propane Dehydrogenation on PtIn/Mg(Al)O Catalysts with Various In Loadings,Thailand,j,2-s2.0-85048664973,2018-10-01T00:00:00.000Z,Journal,Article,Catalysis,1503,CENG,Topics in Catalysis,21971,18,ar,10.1007/s11244-018-1008-0,SCOPUS_ID:85048664973,Springer
201800564,"The full-length genome characterization, genetic diversity and evolutionary analyses of Senecavirus A isolated in Thailand in 2016",Thailand,j,2-s2.0-85048252864,2018-10-01T00:00:00.000Z,Journal,Article,Microbiology,2404,IMMU,"Infection, Genetics and Evolution",14677,23,ar,10.1016/j.meegid.2018.06.011,SCOPUS_ID:85048252864,Elsevier B.V.
201800566,Kinetics model of microbial degradation by UV radiation and shelf life of coconut water,Thailand,j,2-s2.0-85048162860,2018-10-01T00:00:00.000Z,Journal,Article,Biotechnology,1305,BIOC,Food Control,22577,30,ar,10.1016/j.foodcont.2018.04.030,SCOPUS_ID:85048162860,Elsevier Ltd
201800567,Comparative Study of Lewis Acid Transformation on Non-reducible and Reducible Oxides Under Hydrogen Atmosphere by In Situ DRIFTS of Adsorbed NH3,Thailand,j,2-s2.0-85047660964,2018-10-01T00:00:00.000Z,Journal,Article,Catalysis,1503,CENG,Topics in Catalysis,21971,11,ar,10.1007/s11244-018-0995-1,SCOPUS_ID:85047660964,Springer
201800568,Microfluidic approach for in situ synthesis of nanoporous silver microstructures as on-chip SERS substrates,Thailand,j,2-s2.0-85047113263,2018-10-01T00:00:00.000Z,Journal,Article,"Electronic, Optical and Magnetic Materials",2504,MATE,"Sensors and Actuators, B: Chemical",25236,33,ar,10.1016/j.snb.2018.05.051,SCOPUS_ID:85047113263,Elsevier B.V.
201800569,"Generalized Anxiety Disorder (GAD) and Comorbid Major Depression with GAD Are Characterized by Enhanced Nitro-oxidative Stress, Increased Lipid Peroxidation, and Lowered Lipid-Associated Antioxidant Defenses",Australia,j,2-s2.0-85046530585,2018-10-01T00:00:00.000Z,Journal,Article,Neuroscience (all),2800,NEUR,Neurotoxicity Research,18071,36,ar,10.1007/s12640-018-9906-2,SCOPUS_ID:85046530585,Springer New York LLCbarbara.b.bertram@gsk.com
