Country,Year,Subject Area,Number of Documents
Sweden,2022,HEAL,1
Sweden,2022,MATE,5
Sweden,2022,MATH,2
Sweden,2022,MEDI,6
Sweden,2022,MULT,8
Sweden,2022,PHAR,2
Sweden,2022,PHYS,4
Sweden,2022,PSYC,5
Sweden,2022,SOCI,4
Switzerland,2022,AGRI,1
Switzerland,2022,BIOC,2
Switzerland,2022,CENG,1
Switzerland,2022,ENER,2
Switzerland,2022,ENGI,8
Switzerland,2022,ENVI,2
Switzerland,2022,IMMU,1
Switzerland,2022,MATH,1
Switzerland,2022,MEDI,12
Switzerland,2022,MULT,6
Switzerland,2022,NEUR,1
Switzerland,2022,PHAR,2
Switzerland,2022,PHYS,59
Switzerland,2022,PSYC,6
Syrian Arab Republic,2022,BIOC,1
Syrian Arab Republic,2022,CHEM,1
Syrian Arab Republic,2022,MEDI,2
Syrian Arab Republic,2022,MULT,1
Taiwan,2022,AGRI,5
Taiwan,2022,BIOC,10
Taiwan,2022,CENG,7
Taiwan,2022,CHEM,4
Taiwan,2022,COMP,4
Taiwan,2022,DENT,1
Taiwan,2022,ENER,10
Taiwan,2022,ENGI,11
Taiwan,2022,ENVI,6
Taiwan,2022,MATE,2
Taiwan,2022,MEDI,35
Taiwan,2022,MULT,5
Taiwan,2022,NEUR,4
Taiwan,2022,PHAR,1
Taiwan,2022,PHYS,59
Taiwan,2022,PSYC,9
Taiwan,2022,SOCI,1
Tanzania,2022,MEDI,3
Tanzania,2022,MULT,1
Thailand,2022,AGRI,275
Thailand,2022,ARTS,54
Thailand,2022,BIOC,248
Thailand,2022,BUSI,64
Thailand,2022,CENG,173
Thailand,2022,CHEM,268
Thailand,2022,COMP,254
Thailand,2022,DECI,5
Thailand,2022,DENT,68
Thailand,2022,EART,49
Thailand,2022,ECON,36
Thailand,2022,ENER,114
Thailand,2022,ENGI,194
Thailand,2022,ENVI,141
Thailand,2022,HEAL,41
Thailand,2022,IMMU,140
Thailand,2022,MATE,170
Thailand,2022,MATH,56
Thailand,2022,MEDI,851
Thailand,2022,MULT,262
Thailand,2022,NEUR,56
Thailand,2022,NURS,28
Thailand,2022,PHAR,82
Thailand,2022,PHYS,151
Thailand,2022,PSYC,48
Thailand,2022,SOCI,159
Thailand,2022,VETE,74
Togo,2022,MULT,1
Trinidad and Tobago,2022,MEDI,1
Tunisia,2022,COMP,1
Tunisia,2022,MEDI,4
Tunisia,2022,MULT,1
Tunisia,2022,PSYC,2
Turkey,2022,AGRI,2
Turkey,2022,BIOC,1
Turkey,2022,CHEM,3
Turkey,2022,ENER,3
Turkey,2022,ENGI,9
Turkey,2022,IMMU,1
Turkey,2022,MATE,1
Turkey,2022,MATH,2
Turkey,2022,MEDI,4
Turkey,2022,MULT,4
Turkey,2022,PHYS,55
Turkey,2022,PSYC,5
Uganda,2022,CHEM,2
Uganda,2022,IMMU,1
Uganda,2022,MEDI,3
Uganda,2022,MULT,3
Uganda,2022,PSYC,2
Ukraine,2022,AGRI,1
Ukraine,2022,BIOC,1
Ukraine,2022,CHEM,1
Ukraine,2022,ENGI,8
Ukraine,2022,MEDI,3
Ukraine,2022,MULT,3
Ukraine,2022,PHYS,55
United Arab Emirates,2022,AGRI,1
United Arab Emirates,2022,CHEM,1
United Arab Emirates,2022,COMP,1
United Arab Emirates,2022,ECON,1
United Arab Emirates,2022,ENGI,1
United Arab Emirates,2022,ENVI,4
United Arab Emirates,2022,MEDI,4
United Arab Emirates,2022,MULT,1
United Arab Emirates,2022,PSYC,3
United Kingdom,2022,AGRI,12
United Kingdom,2022,ARTS,3
United Kingdom,2022,BIOC,17
United Kingdom,2022,BUSI,3
United Kingdom,2022,CENG,7
United Kingdom,2022,CHEM,8
United Kingdom,2022,COMP,2
United Kingdom,2022,DECI,1
United Kingdom,2022,DENT,1
United Kingdom,2022,EART,1
United Kingdom,2022,ECON,2
United Kingdom,2022,ENER,2
United Kingdom,2022,ENGI,17
United Kingdom,2022,ENVI,7
United Kingdom,2022,IMMU,9
United Kingdom,2022,MATE,5
United Kingdom,2022,MATH,6
United Kingdom,2022,MEDI,69
United Kingdom,2022,MULT,18
United Kingdom,2022,NEUR,7
United Kingdom,2022,PHAR,7
United Kingdom,2022,PHYS,63
United Kingdom,2022,PSYC,5
United Kingdom,2022,SOCI,5
United Kingdom,2022,VETE,2
United States,2022,AGRI,60
United States,2022,ARTS,2
United States,2022,BIOC,26
United States,2022,BUSI,12
United States,2022,CENG,12
United States,2022,CHEM,17
United States,2022,COMP,15
United States,2022,DECI,1
United States,2022,DENT,6
United States,2022,EART,3
United States,2022,ECON,13
United States,2022,ENER,7
United States,2022,ENGI,22
United States,2022,ENVI,14
United States,2022,HEAL,9
United States,2022,IMMU,21
United States,2022,MATE,14
United States,2022,MATH,7
United States,2022,MEDI,185
United States,2022,MULT,38
United States,2022,NEUR,12
United States,2022,NURS,13
United States,2022,PHAR,11
United States,2022,PHYS,69
United States,2022,PSYC,13
United States,2022,SOCI,16
United States,2022,VETE,7
Uruguay,2022,MEDI,1
Uruguay,2022,PSYC,2
Uzbekistan,2022,ENGI,5
Uzbekistan,2022,MEDI,2
Uzbekistan,2022,MULT,1
Uzbekistan,2022,PHYS,39
Venezuela,2022,MULT,1
Viet Nam,2022,AGRI,6
Viet Nam,2022,BIOC,4
Viet Nam,2022,BUSI,1
Viet Nam,2022,CENG,4
Viet Nam,2022,CHEM,6
Viet Nam,2022,COMP,2
Viet Nam,2022,DECI,1
Viet Nam,2022,DENT,2
Viet Nam,2022,EART,3
Viet Nam,2022,ENER,4
Viet Nam,2022,ENGI,8
Viet Nam,2022,ENVI,8
Viet Nam,2022,IMMU,3
Viet Nam,2022,MATE,4
Viet Nam,2022,MATH,1
Viet Nam,2022,MEDI,28
Viet Nam,2022,MULT,6
Viet Nam,2022,NURS,2
Viet Nam,2022,PHAR,2
Viet Nam,2022,PSYC,1
Viet Nam,2022,SOCI,1
Viet Nam,2022,VETE,2
Yemen,2022,MATE,1
Yemen,2022,MEDI,2
Zambia,2022,ENVI,1
Zambia,2022,MEDI,1
Zambia,2022,MULT,1
Zimbabwe,2022,MEDI,2
