filename,dc_title,affiliation_country,srctype,eid,prism_coverDate,prism_aggregationType,subtypeDescription,subject_area_name,subject_area_code,subject_area_abbrev,publicationName,source_id,citedby_count,subtype,prism_doi,dc_identifier,dc_publisher
202000208,Natural rubber nanocomposites based on hybrid filler of zinc nanoparticles and carbon nanotubes: Electrical conductivity and other related properties,Thailand,j,2-s2.0-85091714142,2020-12-01T00:00:00.000Z,Journal,Article,Chemical Engineering (all),1500,CENG,Express Polymer Letters,11200153519,4,ar,10.3144/expresspolymlett.2020.93,SCOPUS_ID:85091714142,BME-PT and GTEbanhegyi@pt.bme.hu
202000209,Diterpenoids from the aerial parts of Euphorbia antiquorum and their efficacy on nitric oxide inhibition,Thailand,j,2-s2.0-85091643121,2020-12-01T00:00:00.000Z,Journal,Article,Biochemistry,1303,BIOC,Phytochemistry,16534,8,ar,10.1016/j.phytochem.2020.112523,SCOPUS_ID:85091643121,Elsevier Ltd
202000210,"Supplementing post-wash asthenozoospermic human spermatozoa with coenzyme Q10 for 1 hr in vitro improves sperm motility, but not oxidative stress",Thailand,j,2-s2.0-85091612577,2020-12-01T00:00:00.000Z,Journal,Article,Endocrinology,1310,BIOC,Andrologia,27111,3,ar,10.1111/and.13818,SCOPUS_ID:85091612577,Blackwell Publishing Ltd
202000211,Recovery of γ-oryzanol from rice bran oil soapstock derived calcium soap: Consideration of Hansen solubility parameters and preferential extractability in various solvents,Thailand,j,2-s2.0-85091587505,2020-12-01T00:00:00.000Z,Journal,Article,Food Science,1106,AGRI,LWT,20744,5,ar,10.1016/j.lwt.2020.110238,SCOPUS_ID:85091587505,Academic Press
202000212,Screening and eradication of Helicobacter pylori for gastric cancer prevention: The Taipei global consensus,Australia,j,2-s2.0-85091493329,2020-12-01T00:00:00.000Z,Journal,Review,Gastroenterology,2715,MEDI,Gut,28366,178,re,10.1136/gutjnl-2020-322368,SCOPUS_ID:85091493329,BMJ Publishing Group
202000212,Screening and eradication of Helicobacter pylori for gastric cancer prevention: The Taipei global consensus,China,j,2-s2.0-85091493329,2020-12-01T00:00:00.000Z,Journal,Review,Gastroenterology,2715,MEDI,Gut,28366,178,re,10.1136/gutjnl-2020-322368,SCOPUS_ID:85091493329,BMJ Publishing Group
202000212,Screening and eradication of Helicobacter pylori for gastric cancer prevention: The Taipei global consensus,France,j,2-s2.0-85091493329,2020-12-01T00:00:00.000Z,Journal,Review,Gastroenterology,2715,MEDI,Gut,28366,178,re,10.1136/gutjnl-2020-322368,SCOPUS_ID:85091493329,BMJ Publishing Group
202000212,Screening and eradication of Helicobacter pylori for gastric cancer prevention: The Taipei global consensus,Germany,j,2-s2.0-85091493329,2020-12-01T00:00:00.000Z,Journal,Review,Gastroenterology,2715,MEDI,Gut,28366,178,re,10.1136/gutjnl-2020-322368,SCOPUS_ID:85091493329,BMJ Publishing Group
202000212,Screening and eradication of Helicobacter pylori for gastric cancer prevention: The Taipei global consensus,Hong Kong,j,2-s2.0-85091493329,2020-12-01T00:00:00.000Z,Journal,Review,Gastroenterology,2715,MEDI,Gut,28366,178,re,10.1136/gutjnl-2020-322368,SCOPUS_ID:85091493329,BMJ Publishing Group
202000212,Screening and eradication of Helicobacter pylori for gastric cancer prevention: The Taipei global consensus,Japan,j,2-s2.0-85091493329,2020-12-01T00:00:00.000Z,Journal,Review,Gastroenterology,2715,MEDI,Gut,28366,178,re,10.1136/gutjnl-2020-322368,SCOPUS_ID:85091493329,BMJ Publishing Group
202000212,Screening and eradication of Helicobacter pylori for gastric cancer prevention: The Taipei global consensus,Malaysia,j,2-s2.0-85091493329,2020-12-01T00:00:00.000Z,Journal,Review,Gastroenterology,2715,MEDI,Gut,28366,178,re,10.1136/gutjnl-2020-322368,SCOPUS_ID:85091493329,BMJ Publishing Group
202000212,Screening and eradication of Helicobacter pylori for gastric cancer prevention: The Taipei global consensus,Singapore,j,2-s2.0-85091493329,2020-12-01T00:00:00.000Z,Journal,Review,Gastroenterology,2715,MEDI,Gut,28366,178,re,10.1136/gutjnl-2020-322368,SCOPUS_ID:85091493329,BMJ Publishing Group
202000212,Screening and eradication of Helicobacter pylori for gastric cancer prevention: The Taipei global consensus,Taiwan,j,2-s2.0-85091493329,2020-12-01T00:00:00.000Z,Journal,Review,Gastroenterology,2715,MEDI,Gut,28366,178,re,10.1136/gutjnl-2020-322368,SCOPUS_ID:85091493329,BMJ Publishing Group
202000212,Screening and eradication of Helicobacter pylori for gastric cancer prevention: The Taipei global consensus,Thailand,j,2-s2.0-85091493329,2020-12-01T00:00:00.000Z,Journal,Review,Gastroenterology,2715,MEDI,Gut,28366,178,re,10.1136/gutjnl-2020-322368,SCOPUS_ID:85091493329,BMJ Publishing Group
202000212,Screening and eradication of Helicobacter pylori for gastric cancer prevention: The Taipei global consensus,United States,j,2-s2.0-85091493329,2020-12-01T00:00:00.000Z,Journal,Review,Gastroenterology,2715,MEDI,Gut,28366,178,re,10.1136/gutjnl-2020-322368,SCOPUS_ID:85091493329,BMJ Publishing Group
202000213,New prospects on the horizon: Genome editing to engineer plants for desirable traits,India,j,2-s2.0-85091491334,2020-12-01T00:00:00.000Z,Journal,Review,Biochemistry,1303,BIOC,Current Plant Biology,21100356807,20,re,10.1016/j.cpb.2020.100171,SCOPUS_ID:85091491334,Elsevier B.V.
202000213,New prospects on the horizon: Genome editing to engineer plants for desirable traits,Saudi Arabia,j,2-s2.0-85091491334,2020-12-01T00:00:00.000Z,Journal,Review,Biochemistry,1303,BIOC,Current Plant Biology,21100356807,20,re,10.1016/j.cpb.2020.100171,SCOPUS_ID:85091491334,Elsevier B.V.
202000213,New prospects on the horizon: Genome editing to engineer plants for desirable traits,Thailand,j,2-s2.0-85091491334,2020-12-01T00:00:00.000Z,Journal,Review,Biochemistry,1303,BIOC,Current Plant Biology,21100356807,20,re,10.1016/j.cpb.2020.100171,SCOPUS_ID:85091491334,Elsevier B.V.
202000214,Efficacy and Safety of Oral Minoxidil 5 mg Once Daily in the Treatment of Male Patients with Androgenetic Alopecia: An Open-Label and Global Photographic Assessment,Thailand,j,2-s2.0-85091486781,2020-12-01T00:00:00.000Z,Journal,Article,Dermatology,2708,MEDI,Dermatology and Therapy,21100200440,27,ar,10.1007/s13555-020-00448-x,SCOPUS_ID:85091486781,Adis
202000215,Assessment of agricultural waste-derived activated carbon in multiple applications,Saudi Arabia,j,2-s2.0-85091243330,2020-12-01T00:00:00.000Z,Journal,Article,Biochemistry,1303,BIOC,Environmental Research,21524,27,ar,10.1016/j.envres.2020.110176,SCOPUS_ID:85091243330,Academic Press Inc.apjcs@harcourtbrace.com
202000215,Assessment of agricultural waste-derived activated carbon in multiple applications,Taiwan,j,2-s2.0-85091243330,2020-12-01T00:00:00.000Z,Journal,Article,Biochemistry,1303,BIOC,Environmental Research,21524,27,ar,10.1016/j.envres.2020.110176,SCOPUS_ID:85091243330,Academic Press Inc.apjcs@harcourtbrace.com
202000215,Assessment of agricultural waste-derived activated carbon in multiple applications,Thailand,j,2-s2.0-85091243330,2020-12-01T00:00:00.000Z,Journal,Article,Biochemistry,1303,BIOC,Environmental Research,21524,27,ar,10.1016/j.envres.2020.110176,SCOPUS_ID:85091243330,Academic Press Inc.apjcs@harcourtbrace.com
202000216,Early origin and global colonisation of foot-and-mouth disease virus,Thailand,j,2-s2.0-85091198344,2020-12-01T00:00:00.000Z,Journal,Article,Multidisciplinary,1000,MULT,Scientific Reports,21100200805,6,ar,10.1038/s41598-020-72246-6,SCOPUS_ID:85091198344,Nature Researchsubscriptions@nature.com
202000217,Comparison of the accuracy of implant position for two-implants supported fixed dental prosthesis using static and dynamic computer-assisted implant surgery: A randomized controlled clinical trial,Hong Kong,j,2-s2.0-85090968153,2020-12-01T00:00:00.000Z,Journal,Article,Oral Surgery,3504,DENT,Clinical Implant Dentistry and Related Research,24403,38,ar,10.1111/cid.12949,SCOPUS_ID:85090968153,Blackwell Publishing Ltd
202000217,Comparison of the accuracy of implant position for two-implants supported fixed dental prosthesis using static and dynamic computer-assisted implant surgery: A randomized controlled clinical trial,Thailand,j,2-s2.0-85090968153,2020-12-01T00:00:00.000Z,Journal,Article,Oral Surgery,3504,DENT,Clinical Implant Dentistry and Related Research,24403,38,ar,10.1111/cid.12949,SCOPUS_ID:85090968153,Blackwell Publishing Ltd
202000218,Conflicting Orders in Physician Orders for Life-Sustaining Treatment Forms,Thailand,j,2-s2.0-85090957477,2020-12-01T00:00:00.000Z,Journal,Article,Geriatrics and Gerontology,2717,MEDI,Journal of the American Geriatrics Society,28514,6,ar,10.1111/jgs.16828,SCOPUS_ID:85090957477,Blackwell Publishing Inc.
202000218,Conflicting Orders in Physician Orders for Life-Sustaining Treatment Forms,United States,j,2-s2.0-85090957477,2020-12-01T00:00:00.000Z,Journal,Article,Geriatrics and Gerontology,2717,MEDI,Journal of the American Geriatrics Society,28514,6,ar,10.1111/jgs.16828,SCOPUS_ID:85090957477,Blackwell Publishing Inc.
202000219,Meropenem dosing recommendations for critically ill patients receiving continuous renal replacement therapy,Thailand,j,2-s2.0-85090922023,2020-12-01T00:00:00.000Z,Journal,Article,Critical Care and Intensive Care Medicine,2706,MEDI,Journal of Critical Care,12212,8,ar,10.1016/j.jcrc.2020.09.001,SCOPUS_ID:85090922023,W.B. Saunders
202000219,Meropenem dosing recommendations for critically ill patients receiving continuous renal replacement therapy,United States,j,2-s2.0-85090922023,2020-12-01T00:00:00.000Z,Journal,Article,Critical Care and Intensive Care Medicine,2706,MEDI,Journal of Critical Care,12212,8,ar,10.1016/j.jcrc.2020.09.001,SCOPUS_ID:85090922023,W.B. Saunders
202000220,Opioids after Surgery in the United States Versus the Rest of the World: The International Patterns of Opioid Prescribing (iPOP) Multicenter Study,Brazil,j,2-s2.0-85090787806,2020-12-01T00:00:00.000Z,Journal,Article,Surgery,2746,MEDI,Annals of Surgery,20485,69,ar,10.1097/SLA.0000000000004225,SCOPUS_ID:85090787806,Wolters Kluwer Health
202000220,Opioids after Surgery in the United States Versus the Rest of the World: The International Patterns of Opioid Prescribing (iPOP) Multicenter Study,China,j,2-s2.0-85090787806,2020-12-01T00:00:00.000Z,Journal,Article,Surgery,2746,MEDI,Annals of Surgery,20485,69,ar,10.1097/SLA.0000000000004225,SCOPUS_ID:85090787806,Wolters Kluwer Health
202000220,Opioids after Surgery in the United States Versus the Rest of the World: The International Patterns of Opioid Prescribing (iPOP) Multicenter Study,Colombia,j,2-s2.0-85090787806,2020-12-01T00:00:00.000Z,Journal,Article,Surgery,2746,MEDI,Annals of Surgery,20485,69,ar,10.1097/SLA.0000000000004225,SCOPUS_ID:85090787806,Wolters Kluwer Health
202000220,Opioids after Surgery in the United States Versus the Rest of the World: The International Patterns of Opioid Prescribing (iPOP) Multicenter Study,Lebanon,j,2-s2.0-85090787806,2020-12-01T00:00:00.000Z,Journal,Article,Surgery,2746,MEDI,Annals of Surgery,20485,69,ar,10.1097/SLA.0000000000004225,SCOPUS_ID:85090787806,Wolters Kluwer Health
202000220,Opioids after Surgery in the United States Versus the Rest of the World: The International Patterns of Opioid Prescribing (iPOP) Multicenter Study,Mexico,j,2-s2.0-85090787806,2020-12-01T00:00:00.000Z,Journal,Article,Surgery,2746,MEDI,Annals of Surgery,20485,69,ar,10.1097/SLA.0000000000004225,SCOPUS_ID:85090787806,Wolters Kluwer Health
202000220,Opioids after Surgery in the United States Versus the Rest of the World: The International Patterns of Opioid Prescribing (iPOP) Multicenter Study,Netherlands,j,2-s2.0-85090787806,2020-12-01T00:00:00.000Z,Journal,Article,Surgery,2746,MEDI,Annals of Surgery,20485,69,ar,10.1097/SLA.0000000000004225,SCOPUS_ID:85090787806,Wolters Kluwer Health
202000220,Opioids after Surgery in the United States Versus the Rest of the World: The International Patterns of Opioid Prescribing (iPOP) Multicenter Study,Thailand,j,2-s2.0-85090787806,2020-12-01T00:00:00.000Z,Journal,Article,Surgery,2746,MEDI,Annals of Surgery,20485,69,ar,10.1097/SLA.0000000000004225,SCOPUS_ID:85090787806,Wolters Kluwer Health
202000220,Opioids after Surgery in the United States Versus the Rest of the World: The International Patterns of Opioid Prescribing (iPOP) Multicenter Study,United States,j,2-s2.0-85090787806,2020-12-01T00:00:00.000Z,Journal,Article,Surgery,2746,MEDI,Annals of Surgery,20485,69,ar,10.1097/SLA.0000000000004225,SCOPUS_ID:85090787806,Wolters Kluwer Health
202000221,Detection of Leishmania infantum DNA by real-time PCR in saliva of dogs,Italy,j,2-s2.0-85090750587,2020-12-01T00:00:00.000Z,Journal,Article,Immunology and Allergy,2723,MEDI,"Comparative Immunology, Microbiology and Infectious Diseases",19660,5,ar,10.1016/j.cimid.2020.101542,SCOPUS_ID:85090750587,Elsevier Ltd
202000221,Detection of Leishmania infantum DNA by real-time PCR in saliva of dogs,Spain,j,2-s2.0-85090750587,2020-12-01T00:00:00.000Z,Journal,Article,Immunology and Allergy,2723,MEDI,"Comparative Immunology, Microbiology and Infectious Diseases",19660,5,ar,10.1016/j.cimid.2020.101542,SCOPUS_ID:85090750587,Elsevier Ltd
202000221,Detection of Leishmania infantum DNA by real-time PCR in saliva of dogs,Thailand,j,2-s2.0-85090750587,2020-12-01T00:00:00.000Z,Journal,Article,Immunology and Allergy,2723,MEDI,"Comparative Immunology, Microbiology and Infectious Diseases",19660,5,ar,10.1016/j.cimid.2020.101542,SCOPUS_ID:85090750587,Elsevier Ltd
202000222,Thermally induced structural organization of nanodiscs by coarse-grained molecular dynamics simulations,Thailand,j,2-s2.0-85090733662,2020-12-01T00:00:00.000Z,Journal,Article,Biophysics,1304,BIOC,Biophysical Chemistry,14858,4,ar,10.1016/j.bpc.2020.106464,SCOPUS_ID:85090733662,Elsevier B.V.
202000222,Thermally induced structural organization of nanodiscs by coarse-grained molecular dynamics simulations,United States,j,2-s2.0-85090733662,2020-12-01T00:00:00.000Z,Journal,Article,Biophysics,1304,BIOC,Biophysical Chemistry,14858,4,ar,10.1016/j.bpc.2020.106464,SCOPUS_ID:85090733662,Elsevier B.V.
202000223,"Fast dissolving, hermetically sealable, edible whey protein isolate-based films for instant food and/or dry ingredient pouches",Thailand,j,2-s2.0-85090699190,2020-12-01T00:00:00.000Z,Journal,Article,Food Science,1106,AGRI,LWT,20744,19,ar,10.1016/j.lwt.2020.110102,SCOPUS_ID:85090699190,Academic Press
202000223,"Fast dissolving, hermetically sealable, edible whey protein isolate-based films for instant food and/or dry ingredient pouches",United States,j,2-s2.0-85090699190,2020-12-01T00:00:00.000Z,Journal,Article,Food Science,1106,AGRI,LWT,20744,19,ar,10.1016/j.lwt.2020.110102,SCOPUS_ID:85090699190,Academic Press
202000224,"Source apportionment of polycyclic aromatic hydrocarbons in the terrestrial soils of King George Island, Antarctica",Thailand,j,2-s2.0-85090595116,2020-12-01T00:00:00.000Z,Journal,Article,Geology,1907,EART,Journal of South American Earth Sciences,23226,18,ar,10.1016/j.jsames.2020.102832,SCOPUS_ID:85090595116,Elsevier Ltd
202000225,Composite core-supported stainless steel crowns enhance fracture resistance of severely damaged primary posterior teeth,Thailand,j,2-s2.0-85090483647,2020-12-01T00:00:00.000Z,Journal,Article,"Pediatrics, Perinatology and Child Health",2735,MEDI,Pediatric Dental Journal,21100301604,1,ar,10.1016/j.pdj.2020.07.001,SCOPUS_ID:85090483647,Elsevier Ltd
202000226,High-energy conversion efficiency of drum kiln with heat distribution pipe for charcoal and biochar production,Thailand,j,2-s2.0-85090408695,2020-12-01T00:00:00.000Z,Journal,Article,"Geography, Planning and Development",3305,SOCI,Energy for Sustainable Development,17600155126,14,ar,10.1016/j.esd.2020.08.008,SCOPUS_ID:85090408695,Elsevier B.V.
202000227,Serratia marcescens secretes proteases and chitinases with larvicidal activity against Anopheles dirus,Philippines,j,2-s2.0-85090405986,2020-12-01T00:00:00.000Z,Journal,Article,Parasitology,2405,IMMU,Acta Tropica,21288,10,ar,10.1016/j.actatropica.2020.105686,SCOPUS_ID:85090405986,Elsevier B.V.
202000227,Serratia marcescens secretes proteases and chitinases with larvicidal activity against Anopheles dirus,Thailand,j,2-s2.0-85090405986,2020-12-01T00:00:00.000Z,Journal,Article,Parasitology,2405,IMMU,Acta Tropica,21288,10,ar,10.1016/j.actatropica.2020.105686,SCOPUS_ID:85090405986,Elsevier B.V.
202000228,"Differentiation of Cyanthillium cinereum, a smoking cessation herb, from its adulterant Emilia sonchifolia using macroscopic and microscopic examination, HPTLC profiles and DNA barcodes",Thailand,j,2-s2.0-85090399398,2020-12-01T00:00:00.000Z,Journal,Article,Multidisciplinary,1000,MULT,Scientific Reports,21100200805,15,ar,10.1038/s41598-020-71702-7,SCOPUS_ID:85090399398,Nature Research
202000229,"Expression optimization, purification and in vitro characterization of human epidermal growth factor produced in Nicotiana benthamiana",Thailand,j,2-s2.0-85090361109,2020-12-01T00:00:00.000Z,Journal,Article,Biotechnology,1305,BIOC,Biotechnology Reports,21100324971,13,ar,10.1016/j.btre.2020.e00524,SCOPUS_ID:85090361109,Elsevier B.V.
202000230,Encapsulated titanium dioxide nanoparticle-Escherichia coli hybrid system improves light driven hydrogen production under aerobic condition,Thailand,j,2-s2.0-85090359698,2020-12-01T00:00:00.000Z,Journal,Article,Bioengineering,1502,CENG,Bioresource Technology,15423,16,ar,10.1016/j.biortech.2020.124057,SCOPUS_ID:85090359698,Elsevier Ltd
202000231,Novel bacterial cellulose nanocrystals/polyether block amide microporous membranes as separators for lithium-ion batteries,Thailand,j,2-s2.0-85090337799,2020-12-01T00:00:00.000Z,Journal,Article,Structural Biology,1315,BIOC,International Journal of Biological Macromolecules,17544,23,ar,10.1016/j.ijbiomac.2020.08.234,SCOPUS_ID:85090337799,Elsevier B.V.
202000232,Refined grain formation behavior and strengthening mechanism of α-titanium with nitrogen fabricated by selective laser melting,Japan,j,2-s2.0-85090282371,2020-12-01T00:00:00.000Z,Journal,Article,Biomedical Engineering,2204,ENGI,Additive Manufacturing,21100349533,34,ar,10.1016/j.addma.2020.101537,SCOPUS_ID:85090282371,Elsevier B.V.
202000232,Refined grain formation behavior and strengthening mechanism of α-titanium with nitrogen fabricated by selective laser melting,Thailand,j,2-s2.0-85090282371,2020-12-01T00:00:00.000Z,Journal,Article,Biomedical Engineering,2204,ENGI,Additive Manufacturing,21100349533,34,ar,10.1016/j.addma.2020.101537,SCOPUS_ID:85090282371,Elsevier B.V.
202000233,Synthesis of ZnO/SiO2-modified starch-graft-polyacrylate superabsorbent polymer for agricultural application,Thailand,j,2-s2.0-85090205999,2020-12-01T00:00:00.000Z,Journal,Article,Polymers and Plastics,2507,MATE,Carbohydrate Polymers,25801,29,ar,10.1016/j.carbpol.2020.116862,SCOPUS_ID:85090205999,Elsevier Ltd
202000234,Detection of Mycobacterium tuberculosis complex infection in Asian elephants (Elephas maximus) using an interferon gamma release assay in a captive elephant herd,Thailand,j,2-s2.0-85090166808,2020-12-01T00:00:00.000Z,Journal,Article,Multidisciplinary,1000,MULT,Scientific Reports,21100200805,11,ar,10.1038/s41598-020-71099-3,SCOPUS_ID:85090166808,Nature Research
202000235,Hsa-miR-30e-3p inhibits influenza B virus replication by targeting viral NA and NP genes,Thailand,j,2-s2.0-85090139917,2020-12-01T00:00:00.000Z,Journal,Article,"Biochemistry, Genetics and Molecular Biology (all)",1300,BIOC,Experimental Biology and Medicine,50101,4,ar,10.1177/1535370220953151,SCOPUS_ID:85090139917,SAGE Publications Inc.
202000236,Skin manifestations in COVID-19: The tropics experience,Thailand,j,2-s2.0-85090111343,2020-12-01T00:00:00.000Z,Journal,Letter,Dermatology,2708,MEDI,Journal of Dermatology,24863,10,le,10.1111/1346-8138.15567,SCOPUS_ID:85090111343,Blackwell Publishing Ltd
202000237,The study of the causal relationship between innovativeness and entrepreneurial intention among undergraduate students,Thailand,j,2-s2.0-85090090917,2020-12-01T00:00:00.000Z,Journal,Article,Management Information Systems,1404,BUSI,Journal of Innovation and Entrepreneurship,21100901140,32,ar,10.1186/s13731-020-00125-5,SCOPUS_ID:85090090917,Springer
202000238,Phosphoproteomic analysis of dengue virus infected U937 cells and identification of pyruvate kinase M2 as a differentially phosphorylated phosphoprotein,Thailand,j,2-s2.0-85090080615,2020-12-01T00:00:00.000Z,Journal,Article,Multidisciplinary,1000,MULT,Scientific Reports,21100200805,2,ar,10.1038/s41598-020-71407-x,SCOPUS_ID:85090080615,Nature Research
202000239,Decadal increase of the summer precipitation in Thailand after the mid-1990s,China,j,2-s2.0-85090058145,2020-12-01T00:00:00.000Z,Journal,Article,Atmospheric Science,1902,EART,Climate Dynamics,12172,11,ar,10.1007/s00382-020-05443-8,SCOPUS_ID:85090058145,Springer Science and Business Media Deutschland GmbHinfo@springer-sbm.com
202000239,Decadal increase of the summer precipitation in Thailand after the mid-1990s,Thailand,j,2-s2.0-85090058145,2020-12-01T00:00:00.000Z,Journal,Article,Atmospheric Science,1902,EART,Climate Dynamics,12172,11,ar,10.1007/s00382-020-05443-8,SCOPUS_ID:85090058145,Springer Science and Business Media Deutschland GmbHinfo@springer-sbm.com
202000240,Walled-off peripancreatic fluid collections in Asian population: Paradigm shift from surgical and percutaneous to endoscopic drainage,Pakistan,j,2-s2.0-85089985281,2020-12-01T00:00:00.000Z,Journal,Article,Internal Medicine,2724,MEDI,Journal of Translational Internal Medicine,21101041957,12,ar,10.2478/jtim-2019-0032,SCOPUS_ID:85089985281,De Gruyter Open Ltd
202000240,Walled-off peripancreatic fluid collections in Asian population: Paradigm shift from surgical and percutaneous to endoscopic drainage,Thailand,j,2-s2.0-85089985281,2020-12-01T00:00:00.000Z,Journal,Article,Internal Medicine,2724,MEDI,Journal of Translational Internal Medicine,21101041957,12,ar,10.2478/jtim-2019-0032,SCOPUS_ID:85089985281,De Gruyter Open Ltd
202000241,"Efficacy and tolerability of low-dose spironolactone and topical benzoyl peroxide in adult female acne: A randomized, double-blind, placebo-controlled trial",Thailand,j,2-s2.0-85089896710,2020-12-01T00:00:00.000Z,Journal,Article,Dermatology,2708,MEDI,Journal of Dermatology,24863,2,ar,10.1111/1346-8138.15559,SCOPUS_ID:85089896710,Blackwell Publishing Ltd
202000242,Short-term outcomes of tablet/smartphone-based (OBEST) application among obese Thai school-aged children and adolescents: A randomized controlled trial,Thailand,j,2-s2.0-85089883917,2020-12-01T00:00:00.000Z,Journal,Article,Internal Medicine,2724,MEDI,Obesity Medicine,21100463845,5,ar,10.1016/j.obmed.2020.100287,SCOPUS_ID:85089883917,Elsevier Ltd
202000243,Molecular modelling investigation for drugs and nutraceuticals against protease of SARS-CoV-2,Thailand,j,2-s2.0-85089821895,2020-12-01T00:00:00.000Z,Journal,Article,Spectroscopy,1607,CHEM,Journal of Molecular Graphics and Modelling,24621,23,ar,10.1016/j.jmgm.2020.107717,SCOPUS_ID:85089821895,Elsevier Inc.sinfo-f@elsevier.com
202000244,Conjunctival sporotrichosis from cat to human: Case report,Thailand,j,2-s2.0-85089740866,2020-12-01T00:00:00.000Z,Journal,Article,Ophthalmology,2731,MEDI,American Journal of Ophthalmology Case Reports,21100780466,5,ar,10.1016/j.ajoc.2020.100898,SCOPUS_ID:85089740866,Elsevier Inc
202000245,Good practice and lesson learned in promoting vetiver as solution for slope stabilisation and erosion control in Thailand,Thailand,j,2-s2.0-85089506613,2020-12-01T00:00:00.000Z,Journal,Article,Forestry,1107,AGRI,Land Use Policy,14500,26,ar,10.1016/j.landusepol.2020.105008,SCOPUS_ID:85089506613,Elsevier Ltd
202000246,"Recent progress and new developments of applications of artificial intelligence (AI), knowledge-based systems (KBS), and Machine Learning (ML) in the petroleum industry",Canada,j,2-s2.0-85089454954,2020-12-01T00:00:00.000Z,Journal,Article,Fuel Technology,2103,ENER,Petroleum,21100855744,15,ar,10.1016/j.petlm.2020.08.001,SCOPUS_ID:85089454954,KeAi Communications Co.
202000246,"Recent progress and new developments of applications of artificial intelligence (AI), knowledge-based systems (KBS), and Machine Learning (ML) in the petroleum industry",China,j,2-s2.0-85089454954,2020-12-01T00:00:00.000Z,Journal,Article,Fuel Technology,2103,ENER,Petroleum,21100855744,15,ar,10.1016/j.petlm.2020.08.001,SCOPUS_ID:85089454954,KeAi Communications Co.
202000246,"Recent progress and new developments of applications of artificial intelligence (AI), knowledge-based systems (KBS), and Machine Learning (ML) in the petroleum industry",Thailand,j,2-s2.0-85089454954,2020-12-01T00:00:00.000Z,Journal,Article,Fuel Technology,2103,ENER,Petroleum,21100855744,15,ar,10.1016/j.petlm.2020.08.001,SCOPUS_ID:85089454954,KeAi Communications Co.
202000247,Ultrasound-assisted modified pectin from unripe fruit pomace of raspberry (Rubus chingii Hu): Structural characterization and antioxidant activities,China,j,2-s2.0-85089418466,2020-12-01T00:00:00.000Z,Journal,Article,Food Science,1106,AGRI,LWT,20744,26,ar,10.1016/j.lwt.2020.110007,SCOPUS_ID:85089418466,Academic Press
202000247,Ultrasound-assisted modified pectin from unripe fruit pomace of raspberry (Rubus chingii Hu): Structural characterization and antioxidant activities,Thailand,j,2-s2.0-85089418466,2020-12-01T00:00:00.000Z,Journal,Article,Food Science,1106,AGRI,LWT,20744,26,ar,10.1016/j.lwt.2020.110007,SCOPUS_ID:85089418466,Academic Press
202000248,First molecular investigation of haemosporidian parasites in Thai bat species,Thailand,j,2-s2.0-85089381267,2020-12-01T00:00:00.000Z,Journal,Article,Parasitology,2405,IMMU,International Journal for Parasitology: Parasites and Wildlife,21100228130,8,ar,10.1016/j.ijppaw.2020.07.010,SCOPUS_ID:85089381267,Australian Society for Parasitologymaureenengler@gmail.com
202000249,Role of Al in Na-ZSM-5 zeolite structure on catalyst stability in butene cracking reaction,Thailand,j,2-s2.0-85089361416,2020-12-01T00:00:00.000Z,Journal,Article,Multidisciplinary,1000,MULT,Scientific Reports,21100200805,18,ar,10.1038/s41598-020-70568-z,SCOPUS_ID:85089361416,Nature Research
202000250,Effect of drug metabolizing enzymes and transporters in Thai colorectal cancer patients treated with irinotecan-based chemotherapy,Thailand,j,2-s2.0-85089227432,2020-12-01T00:00:00.000Z,Journal,Article,Multidisciplinary,1000,MULT,Scientific Reports,21100200805,15,ar,10.1038/s41598-020-70351-0,SCOPUS_ID:85089227432,Nature Research
202000251,"Ozone disinfection kinetics of poliovirus 1 determined by cell culture assay, RT-qPCR and ethidium monoazide qPCR reduction in a continuous quench-flow reactor",Japan,j,2-s2.0-85089190082,2020-12-01T00:00:00.000Z,Journal,Article,Biotechnology,1305,BIOC,Journal of Applied Microbiology,20217,3,ar,10.1111/jam.14787,SCOPUS_ID:85089190082,John Wiley and Sons Inc
202000251,"Ozone disinfection kinetics of poliovirus 1 determined by cell culture assay, RT-qPCR and ethidium monoazide qPCR reduction in a continuous quench-flow reactor",Thailand,j,2-s2.0-85089190082,2020-12-01T00:00:00.000Z,Journal,Article,Biotechnology,1305,BIOC,Journal of Applied Microbiology,20217,3,ar,10.1111/jam.14787,SCOPUS_ID:85089190082,John Wiley and Sons Inc
202000252,NOTCH2 participates in Jagged1-induced osteogenic differentiation in human periodontal ligament cells,Japan,j,2-s2.0-85089157199,2020-12-01T00:00:00.000Z,Journal,Article,Multidisciplinary,1000,MULT,Scientific Reports,21100200805,12,ar,10.1038/s41598-020-70277-7,SCOPUS_ID:85089157199,Nature Research
202000252,NOTCH2 participates in Jagged1-induced osteogenic differentiation in human periodontal ligament cells,Thailand,j,2-s2.0-85089157199,2020-12-01T00:00:00.000Z,Journal,Article,Multidisciplinary,1000,MULT,Scientific Reports,21100200805,12,ar,10.1038/s41598-020-70277-7,SCOPUS_ID:85089157199,Nature Research
