Subject,Identifier,EID,Title,Publication Name,Publication Date,DOI,Cited By Count,Affiliation Country,Year
EART,SCOPUS_ID:85150056433,2-s2.0-85150056433,Prospects and challenges of environmental DNA (eDNA) metabarcoding in mangrove restoration in Southeast Asia,Frontiers in Marine Science,2023-01-01T00:00:00.000Z,10.3389/fmars.2023.1033258,1,Malaysia,2023
EART,SCOPUS_ID:85150056433,2-s2.0-85150056433,Prospects and challenges of environmental DNA (eDNA) metabarcoding in mangrove restoration in Southeast Asia,Frontiers in Marine Science,2023-01-01T00:00:00.000Z,10.3389/fmars.2023.1033258,1,Philippines,2023
EART,SCOPUS_ID:85150056433,2-s2.0-85150056433,Prospects and challenges of environmental DNA (eDNA) metabarcoding in mangrove restoration in Southeast Asia,Frontiers in Marine Science,2023-01-01T00:00:00.000Z,10.3389/fmars.2023.1033258,1,Senegal,2023
EART,SCOPUS_ID:85150056433,2-s2.0-85150056433,Prospects and challenges of environmental DNA (eDNA) metabarcoding in mangrove restoration in Southeast Asia,Frontiers in Marine Science,2023-01-01T00:00:00.000Z,10.3389/fmars.2023.1033258,1,South Africa,2023
EART,SCOPUS_ID:85150056433,2-s2.0-85150056433,Prospects and challenges of environmental DNA (eDNA) metabarcoding in mangrove restoration in Southeast Asia,Frontiers in Marine Science,2023-01-01T00:00:00.000Z,10.3389/fmars.2023.1033258,1,Sri Lanka,2023
EART,SCOPUS_ID:85150056433,2-s2.0-85150056433,Prospects and challenges of environmental DNA (eDNA) metabarcoding in mangrove restoration in Southeast Asia,Frontiers in Marine Science,2023-01-01T00:00:00.000Z,10.3389/fmars.2023.1033258,1,Thailand,2023
EART,SCOPUS_ID:85150631706,2-s2.0-85150631706,"Fracture Characterisation and Basement Reservoir Potential of Phra Wihan Formation in Southern Part of Uttaradit Province, Northern Thailand","International Petroleum Technology Conference, IPTC 2023",2023-01-01T00:00:00.000Z,10.2523/IPTC-22845-MS,0,Thailand,2023
EART,SCOPUS_ID:85150788511,2-s2.0-85150788511,"Dominance of land-derived organic matter in highly productive Bandon Bay, Thailand",Continental Shelf Research,2023-03-15T00:00:00.000Z,10.1016/j.csr.2023.104963,0,China,2023
EART,SCOPUS_ID:85150788511,2-s2.0-85150788511,"Dominance of land-derived organic matter in highly productive Bandon Bay, Thailand",Continental Shelf Research,2023-03-15T00:00:00.000Z,10.1016/j.csr.2023.104963,0,Thailand,2023
EART,SCOPUS_ID:85150977705,2-s2.0-85150977705,"High-Resolution Multiproxy Record of Environmental Changes and Anthropogenic Activities at Unguja Ukuu, Zanzibar, Tanzania during the Last 5000 Years",Quaternary,2023-03-01T00:00:00.000Z,10.3390/quat6010021,0,Thailand,2023
EART,SCOPUS_ID:85150977705,2-s2.0-85150977705,"High-Resolution Multiproxy Record of Environmental Changes and Anthropogenic Activities at Unguja Ukuu, Zanzibar, Tanzania during the Last 5000 Years",Quaternary,2023-03-01T00:00:00.000Z,10.3390/quat6010021,0,United Kingdom,2023
EART,SCOPUS_ID:85150990524,2-s2.0-85150990524,"Hydrological model of landslide risk in Huai Nam Phung subbasin, Thailand",Bulletin of Engineering Geology and the Environment,2023-04-01T00:00:00.000Z,10.1007/s10064-023-03146-y,1,Thailand,2023
EART,SCOPUS_ID:85151480187,2-s2.0-85151480187,Modification and validation of an analytical method for the simple determination of nitrate in seawater by reduction to nitrite with zinc powder,Marine Chemistry,2023-04-20T00:00:00.000Z,10.1016/j.marchem.2023.104235,1,Thailand,2023
EART,SCOPUS_ID:85153370075,2-s2.0-85153370075,A novel material-balance approach for estimating in-place volumes of gas and water in gas reservoirs with aquifer support,Journal of Petroleum Exploration and Production Technology,2023-01-01T00:00:00.000Z,10.1007/s13202-023-01630-5,0,Thailand,2023
EART,SCOPUS_ID:85153796111,2-s2.0-85153796111,"Structure of the river sediment microbiomes impacted by anthropogenic land uses, environmental and spatial variations","Estuarine, Coastal and Shelf Science",2023-07-05T00:00:00.000Z,10.1016/j.ecss.2023.108348,1,Thailand,2023
EART,SCOPUS_ID:85153796111,2-s2.0-85153796111,"Structure of the river sediment microbiomes impacted by anthropogenic land uses, environmental and spatial variations","Estuarine, Coastal and Shelf Science",2023-07-05T00:00:00.000Z,10.1016/j.ecss.2023.108348,1,Viet Nam,2023
EART,SCOPUS_ID:85154065107,2-s2.0-85154065107,Three-dimensional undrained face stability of circular tunnels in non-homogeneous and anisotropic clays,Computers and Geotechnics,2023-07-01T00:00:00.000Z,10.1016/j.compgeo.2023.105422,0,Thailand,2023
EART,SCOPUS_ID:85156149520,2-s2.0-85156149520,Compositions and sources of sedimentary organic carbon on the tropical epicontinental sea,Geochimica et Cosmochimica Acta,2023-06-15T00:00:00.000Z,10.1016/j.gca.2023.04.030,0,Cambodia,2023
EART,SCOPUS_ID:85156149520,2-s2.0-85156149520,Compositions and sources of sedimentary organic carbon on the tropical epicontinental sea,Geochimica et Cosmochimica Acta,2023-06-15T00:00:00.000Z,10.1016/j.gca.2023.04.030,0,China,2023
EART,SCOPUS_ID:85156149520,2-s2.0-85156149520,Compositions and sources of sedimentary organic carbon on the tropical epicontinental sea,Geochimica et Cosmochimica Acta,2023-06-15T00:00:00.000Z,10.1016/j.gca.2023.04.030,0,Germany,2023
EART,SCOPUS_ID:85156149520,2-s2.0-85156149520,Compositions and sources of sedimentary organic carbon on the tropical epicontinental sea,Geochimica et Cosmochimica Acta,2023-06-15T00:00:00.000Z,10.1016/j.gca.2023.04.030,0,Malaysia,2023
EART,SCOPUS_ID:85156149520,2-s2.0-85156149520,Compositions and sources of sedimentary organic carbon on the tropical epicontinental sea,Geochimica et Cosmochimica Acta,2023-06-15T00:00:00.000Z,10.1016/j.gca.2023.04.030,0,Switzerland,2023
EART,SCOPUS_ID:85156149520,2-s2.0-85156149520,Compositions and sources of sedimentary organic carbon on the tropical epicontinental sea,Geochimica et Cosmochimica Acta,2023-06-15T00:00:00.000Z,10.1016/j.gca.2023.04.030,0,Thailand,2023
EART,SCOPUS_ID:85156149520,2-s2.0-85156149520,Compositions and sources of sedimentary organic carbon on the tropical epicontinental sea,Geochimica et Cosmochimica Acta,2023-06-15T00:00:00.000Z,10.1016/j.gca.2023.04.030,0,Viet Nam,2023
EART,SCOPUS_ID:85159092223,2-s2.0-85159092223,Universal health coverage mitigated COVID-19 health-related consequences in Asia Oceania,International Journal of Disaster Risk Reduction,2023-06-15T00:00:00.000Z,10.1016/j.ijdrr.2023.103725,0,Japan,2023
EART,SCOPUS_ID:85159092223,2-s2.0-85159092223,Universal health coverage mitigated COVID-19 health-related consequences in Asia Oceania,International Journal of Disaster Risk Reduction,2023-06-15T00:00:00.000Z,10.1016/j.ijdrr.2023.103725,0,Thailand,2023
EART,SCOPUS_ID:85160055870,2-s2.0-85160055870,Process-based analysis of the impacts of sea surface temperature on climate in CORDEX-SEA simulations,Climate Dynamics,2023-01-01T00:00:00.000Z,10.1007/s00382-023-06826-3,0,Australia,2023
EART,SCOPUS_ID:85160055870,2-s2.0-85160055870,Process-based analysis of the impacts of sea surface temperature on climate in CORDEX-SEA simulations,Climate Dynamics,2023-01-01T00:00:00.000Z,10.1007/s00382-023-06826-3,0,Indonesia,2023
EART,SCOPUS_ID:85160055870,2-s2.0-85160055870,Process-based analysis of the impacts of sea surface temperature on climate in CORDEX-SEA simulations,Climate Dynamics,2023-01-01T00:00:00.000Z,10.1007/s00382-023-06826-3,0,Japan,2023
EART,SCOPUS_ID:85160055870,2-s2.0-85160055870,Process-based analysis of the impacts of sea surface temperature on climate in CORDEX-SEA simulations,Climate Dynamics,2023-01-01T00:00:00.000Z,10.1007/s00382-023-06826-3,0,Malaysia,2023
EART,SCOPUS_ID:85160055870,2-s2.0-85160055870,Process-based analysis of the impacts of sea surface temperature on climate in CORDEX-SEA simulations,Climate Dynamics,2023-01-01T00:00:00.000Z,10.1007/s00382-023-06826-3,0,Philippines,2023
EART,SCOPUS_ID:85160055870,2-s2.0-85160055870,Process-based analysis of the impacts of sea surface temperature on climate in CORDEX-SEA simulations,Climate Dynamics,2023-01-01T00:00:00.000Z,10.1007/s00382-023-06826-3,0,Thailand,2023
EART,SCOPUS_ID:85160055870,2-s2.0-85160055870,Process-based analysis of the impacts of sea surface temperature on climate in CORDEX-SEA simulations,Climate Dynamics,2023-01-01T00:00:00.000Z,10.1007/s00382-023-06826-3,0,Viet Nam,2023
EART,SCOPUS_ID:85160297910,2-s2.0-85160297910,Finite element analysis of surface settlement above TBM tunnels for Jakarta MRT project,"Expanding Underground - Knowledge and Passion to Make a Positive Impact on the World- Proceedings of the ITA-AITES World Tunnel Congress, WTC 2023",2023-01-01T00:00:00.000Z,10.1201/9781003348030-182,0,Indonesia,2023
EART,SCOPUS_ID:85160297910,2-s2.0-85160297910,Finite element analysis of surface settlement above TBM tunnels for Jakarta MRT project,"Expanding Underground - Knowledge and Passion to Make a Positive Impact on the World- Proceedings of the ITA-AITES World Tunnel Congress, WTC 2023",2023-01-01T00:00:00.000Z,10.1201/9781003348030-182,0,Japan,2023
EART,SCOPUS_ID:85160297910,2-s2.0-85160297910,Finite element analysis of surface settlement above TBM tunnels for Jakarta MRT project,"Expanding Underground - Knowledge and Passion to Make a Positive Impact on the World- Proceedings of the ITA-AITES World Tunnel Congress, WTC 2023",2023-01-01T00:00:00.000Z,10.1201/9781003348030-182,0,Thailand,2023
EART,SCOPUS_ID:85160398110,2-s2.0-85160398110,InSAR-Derived Horizontal Velocities in a Global Reference Frame,Geophysical Research Letters,2023-05-28T00:00:00.000Z,10.1029/2022GL101173,0,Thailand,2023
EART,SCOPUS_ID:85160398110,2-s2.0-85160398110,InSAR-Derived Horizontal Velocities in a Global Reference Frame,Geophysical Research Letters,2023-05-28T00:00:00.000Z,10.1029/2022GL101173,0,United Kingdom,2023
EART,SCOPUS_ID:85160905299,2-s2.0-85160905299,Changes in the distribution of annual maximum temperatures in Europe,"Advances in Statistical Climatology, Meteorology and Oceanography",2023-05-24T00:00:00.000Z,10.5194/ascmo-9-45-2023,0,Thailand,2023
EART,SCOPUS_ID:85160905299,2-s2.0-85160905299,Changes in the distribution of annual maximum temperatures in Europe,"Advances in Statistical Climatology, Meteorology and Oceanography",2023-05-24T00:00:00.000Z,10.5194/ascmo-9-45-2023,0,United Kingdom,2023
EART,SCOPUS_ID:85161055405,2-s2.0-85161055405,PUFA and carotenoid producing thraustochytrids and their anti-microbial and antioxidant activities,Frontiers in Marine Science,2023-01-01T00:00:00.000Z,10.3389/fmars.2023.1126452,0,India,2023
EART,SCOPUS_ID:85161055405,2-s2.0-85161055405,PUFA and carotenoid producing thraustochytrids and their anti-microbial and antioxidant activities,Frontiers in Marine Science,2023-01-01T00:00:00.000Z,10.3389/fmars.2023.1126452,0,Japan,2023
EART,SCOPUS_ID:85161055405,2-s2.0-85161055405,PUFA and carotenoid producing thraustochytrids and their anti-microbial and antioxidant activities,Frontiers in Marine Science,2023-01-01T00:00:00.000Z,10.3389/fmars.2023.1126452,0,Thailand,2023
EART,SCOPUS_ID:85161692964,2-s2.0-85161692964,Green dispersants for oil spill response: A comprehensive review of recent advances,Marine Pollution Bulletin,2023-08-01T00:00:00.000Z,10.1016/j.marpolbul.2023.115118,0,Thailand,2023
EART,SCOPUS_ID:85161692964,2-s2.0-85161692964,Green dispersants for oil spill response: A comprehensive review of recent advances,Marine Pollution Bulletin,2023-08-01T00:00:00.000Z,10.1016/j.marpolbul.2023.115118,0,United Arab Emirates,2023
EART,SCOPUS_ID:85162223317,2-s2.0-85162223317,Numerical investigation on impact of excavations in influence zone of existing MRT tunnels,Geomechanics and Geoengineering,2023-01-01T00:00:00.000Z,10.1080/17486025.2023.2226107,1,Thailand,2023
EART,SCOPUS_ID:85162657017,2-s2.0-85162657017,"Corrigendum: New insights into the paleoseismic history of the Mae Hong Son Fault, Northern Thailand(Front. Earth Sci., (2022), 10, (921049), 10.3389/feart.2022.921049)",Frontiers in Earth Science,2023-01-01T00:00:00.000Z,10.3389/feart.2023.1231866,0,Thailand,2023
EART,SCOPUS_ID:85162657017,2-s2.0-85162657017,"Corrigendum: New insights into the paleoseismic history of the Mae Hong Son Fault, Northern Thailand(Front. Earth Sci., (2022), 10, (921049), 10.3389/feart.2022.921049)",Frontiers in Earth Science,2023-01-01T00:00:00.000Z,10.3389/feart.2023.1231866,0,United States,2023
EART,SCOPUS_ID:85163731711,2-s2.0-85163731711,Holes on surfaces of the weathered plastic fragments from coastal beaches,Marine Pollution Bulletin,2023-08-01T00:00:00.000Z,10.1016/j.marpolbul.2023.115180,1,China,2023
EART,SCOPUS_ID:85163731711,2-s2.0-85163731711,Holes on surfaces of the weathered plastic fragments from coastal beaches,Marine Pollution Bulletin,2023-08-01T00:00:00.000Z,10.1016/j.marpolbul.2023.115180,1,Egypt,2023
EART,SCOPUS_ID:85163731711,2-s2.0-85163731711,Holes on surfaces of the weathered plastic fragments from coastal beaches,Marine Pollution Bulletin,2023-08-01T00:00:00.000Z,10.1016/j.marpolbul.2023.115180,1,India,2023
EART,SCOPUS_ID:85163731711,2-s2.0-85163731711,Holes on surfaces of the weathered plastic fragments from coastal beaches,Marine Pollution Bulletin,2023-08-01T00:00:00.000Z,10.1016/j.marpolbul.2023.115180,1,Ireland,2023
EART,SCOPUS_ID:85163731711,2-s2.0-85163731711,Holes on surfaces of the weathered plastic fragments from coastal beaches,Marine Pollution Bulletin,2023-08-01T00:00:00.000Z,10.1016/j.marpolbul.2023.115180,1,Peru,2023
EART,SCOPUS_ID:85163731711,2-s2.0-85163731711,Holes on surfaces of the weathered plastic fragments from coastal beaches,Marine Pollution Bulletin,2023-08-01T00:00:00.000Z,10.1016/j.marpolbul.2023.115180,1,Thailand,2023
EART,SCOPUS_ID:85164492064,2-s2.0-85164492064,Petrology and geochemistry of Li-bearing pegmatites and related granitic rocks in southern Thailand: implications for petrogenesis and lithium potential in Thailand,Frontiers in Earth Science,2023-01-01T00:00:00.000Z,10.3389/feart.2023.1221485,0,Thailand,2023
EART,SCOPUS_ID:85165295315,2-s2.0-85165295315,Performance of electrokinetic remediation system for mercury contaminated marine sediment: Roles of electrode spacing and electrode configuration,Marine Pollution Bulletin,2023-09-01T00:00:00.000Z,10.1016/j.marpolbul.2023.115256,0,Thailand,2023
EART,SCOPUS_ID:85165295315,2-s2.0-85165295315,Performance of electrokinetic remediation system for mercury contaminated marine sediment: Roles of electrode spacing and electrode configuration,Marine Pollution Bulletin,2023-09-01T00:00:00.000Z,10.1016/j.marpolbul.2023.115256,0,United States,2023
EART,SCOPUS_ID:85165456732,2-s2.0-85165456732,Fundamental Shift From Summer to Winter of Holocene Rainfall Regime in the Tropics,Geophysical Research Letters,2023-07-16T00:00:00.000Z,10.1029/2023GL102909,0,China,2023
EART,SCOPUS_ID:85165456732,2-s2.0-85165456732,Fundamental Shift From Summer to Winter of Holocene Rainfall Regime in the Tropics,Geophysical Research Letters,2023-07-16T00:00:00.000Z,10.1029/2023GL102909,0,Thailand,2023
EART,SCOPUS_ID:85165456732,2-s2.0-85165456732,Fundamental Shift From Summer to Winter of Holocene Rainfall Regime in the Tropics,Geophysical Research Letters,2023-07-16T00:00:00.000Z,10.1029/2023GL102909,0,United States,2023
EART,SCOPUS_ID:85166569684,2-s2.0-85166569684,"Flood risk and household losses: Empirical findings from a rural community in Khyber Pakhtunkhwa, Pakistan",International Journal of Disaster Risk Reduction,2023-10-01T00:00:00.000Z,10.1016/j.ijdrr.2023.103930,0,Pakistan,2023
EART,SCOPUS_ID:85166569684,2-s2.0-85166569684,"Flood risk and household losses: Empirical findings from a rural community in Khyber Pakhtunkhwa, Pakistan",International Journal of Disaster Risk Reduction,2023-10-01T00:00:00.000Z,10.1016/j.ijdrr.2023.103930,0,Thailand,2023
EART,SCOPUS_ID:85166569684,2-s2.0-85166569684,"Flood risk and household losses: Empirical findings from a rural community in Khyber Pakhtunkhwa, Pakistan",International Journal of Disaster Risk Reduction,2023-10-01T00:00:00.000Z,10.1016/j.ijdrr.2023.103930,0,United States,2023
EART,SCOPUS_ID:85166976193,2-s2.0-85166976193,"Geophysical investigation on the subsoil characteristics of the Dendam Tak Sudah Lake site in Bengkulu City, Indonesia",Acta Geophysica,2023-01-01T00:00:00.000Z,10.1007/s11600-023-01158-6,0,Indonesia,2023
EART,SCOPUS_ID:85166976193,2-s2.0-85166976193,"Geophysical investigation on the subsoil characteristics of the Dendam Tak Sudah Lake site in Bengkulu City, Indonesia",Acta Geophysica,2023-01-01T00:00:00.000Z,10.1007/s11600-023-01158-6,0,Japan,2023
EART,SCOPUS_ID:85166976193,2-s2.0-85166976193,"Geophysical investigation on the subsoil characteristics of the Dendam Tak Sudah Lake site in Bengkulu City, Indonesia",Acta Geophysica,2023-01-01T00:00:00.000Z,10.1007/s11600-023-01158-6,0,Thailand,2023
EART,SCOPUS_ID:85167453490,2-s2.0-85167453490,Geographic Information System and Remote Sensing in Deciphering Groundwater Potential Zones,Springer Water,2023-01-01T00:00:00.000Z,10.1007/978-3-031-35279-9_7,0,Thailand,2023
EART,SCOPUS_ID:85167453490,2-s2.0-85167453490,Geographic Information System and Remote Sensing in Deciphering Groundwater Potential Zones,Springer Water,2023-01-01T00:00:00.000Z,10.1007/978-3-031-35279-9_7,0,Viet Nam,2023
ECON,SCOPUS_ID:85115381484,2-s2.0-85115381484,Investment tax incentives and firm productivity: evidence from Thailand,Applied Economics Letters,2023-01-01T00:00:00.000Z,10.1080/13504851.2021.1983135,1,Thailand,2023
ECON,SCOPUS_ID:85125041043,2-s2.0-85125041043,"The impact of demographic structure, human capital, migration and environmental degradation on economic growth in Asia",Journal of Economic Studies,2023-02-24T00:00:00.000Z,10.1108/JES-09-2021-0487,1,Australia,2023
ECON,SCOPUS_ID:85125041043,2-s2.0-85125041043,"The impact of demographic structure, human capital, migration and environmental degradation on economic growth in Asia",Journal of Economic Studies,2023-02-24T00:00:00.000Z,10.1108/JES-09-2021-0487,1,Thailand,2023
ECON,SCOPUS_ID:85125944521,2-s2.0-85125944521,"The role of wages, skills development and R&D on productivity: evidence from Thai manufacturing firms",Journal of Economic Studies,2023-02-24T00:00:00.000Z,10.1108/JES-06-2021-0282,1,Australia,2023
ECON,SCOPUS_ID:85125944521,2-s2.0-85125944521,"The role of wages, skills development and R&D on productivity: evidence from Thai manufacturing firms",Journal of Economic Studies,2023-02-24T00:00:00.000Z,10.1108/JES-06-2021-0282,1,Thailand,2023
ECON,SCOPUS_ID:85137322860,2-s2.0-85137322860,Comment on “Siamese Twin Failures: Structural and Regulatory Transformations in Unequal Thailand”,Asian Economic Policy Review,2023-01-01T00:00:00.000Z,10.1111/aepr.12406,1,Thailand,2023
ECON,SCOPUS_ID:85140264664,2-s2.0-85140264664,"Customer concentration, managerial risk aversion, and independent directors: A quasi-natural experiment",Quarterly Review of Economics and Finance,2023-06-01T00:00:00.000Z,10.1016/j.qref.2022.10.002,2,Thailand,2023
ECON,SCOPUS_ID:85140264664,2-s2.0-85140264664,"Customer concentration, managerial risk aversion, and independent directors: A quasi-natural experiment",Quarterly Review of Economics and Finance,2023-06-01T00:00:00.000Z,10.1016/j.qref.2022.10.002,2,United States,2023
ECON,SCOPUS_ID:85143168869,2-s2.0-85143168869,Cost-Utility Analysis of Biologic Disease-Modifying Antirheumatic Drugs for Patients With Psoriatic Arthritis in Thailand,Value in Health Regional Issues,2023-03-01T00:00:00.000Z,10.1016/j.vhri.2022.10.005,1,Thailand,2023
ECON,SCOPUS_ID:85143686186,2-s2.0-85143686186,"Corporate culture, cultural diversification, and independent directors: Evidence from earnings conference calls",Journal of Behavioral and Experimental Finance,2023-03-01T00:00:00.000Z,10.1016/j.jbef.2022.100773,1,Thailand,2023
ECON,SCOPUS_ID:85143686186,2-s2.0-85143686186,"Corporate culture, cultural diversification, and independent directors: Evidence from earnings conference calls",Journal of Behavioral and Experimental Finance,2023-03-01T00:00:00.000Z,10.1016/j.jbef.2022.100773,1,United States,2023
ECON,SCOPUS_ID:85144524529,2-s2.0-85144524529,Dividend Policy Decisions and Ownership Concentration: Evidence from Thai Public Companies,Review of Pacific Basin Financial Markets and Policies,2023-03-01T00:00:00.000Z,10.1142/S0219091523500066,0,Luxembourg,2023
ECON,SCOPUS_ID:85144524529,2-s2.0-85144524529,Dividend Policy Decisions and Ownership Concentration: Evidence from Thai Public Companies,Review of Pacific Basin Financial Markets and Policies,2023-03-01T00:00:00.000Z,10.1142/S0219091523500066,0,Thailand,2023
ECON,SCOPUS_ID:85144524529,2-s2.0-85144524529,Dividend Policy Decisions and Ownership Concentration: Evidence from Thai Public Companies,Review of Pacific Basin Financial Markets and Policies,2023-03-01T00:00:00.000Z,10.1142/S0219091523500066,0,United Kingdom,2023
ECON,SCOPUS_ID:85145574159,2-s2.0-85145574159,Director age and corporate innovation: Evidence from textual analysis,Journal of Behavioral and Experimental Finance,2023-03-01T00:00:00.000Z,10.1016/j.jbef.2022.100779,0,Australia,2023
ECON,SCOPUS_ID:85145574159,2-s2.0-85145574159,Director age and corporate innovation: Evidence from textual analysis,Journal of Behavioral and Experimental Finance,2023-03-01T00:00:00.000Z,10.1016/j.jbef.2022.100779,0,Thailand,2023
ECON,SCOPUS_ID:85145574159,2-s2.0-85145574159,Director age and corporate innovation: Evidence from textual analysis,Journal of Behavioral and Experimental Finance,2023-03-01T00:00:00.000Z,10.1016/j.jbef.2022.100779,0,United States,2023
ECON,SCOPUS_ID:85145831850,2-s2.0-85145831850,Heterogeneity-adjusted management of pension funds using adaptive representative agents,Decisions in Economics and Finance,2023-01-01T00:00:00.000Z,10.1007/s10203-022-00384-9,0,Thailand,2023
ECON,SCOPUS_ID:85147101338,2-s2.0-85147101338,Corporate sustainability and sustainable growth: The role of industry sensitivity,Finance Research Letters,2023-05-01T00:00:00.000Z,10.1016/j.frl.2022.103596,2,Thailand,2023
ECON,SCOPUS_ID:85147380333,2-s2.0-85147380333,Does goodwill pressure drive business restructuring based on subsidiary disposal?,International Review of Financial Analysis,2023-03-01T00:00:00.000Z,10.1016/j.irfa.2023.102511,0,China,2023
ECON,SCOPUS_ID:85147380333,2-s2.0-85147380333,Does goodwill pressure drive business restructuring based on subsidiary disposal?,International Review of Financial Analysis,2023-03-01T00:00:00.000Z,10.1016/j.irfa.2023.102511,0,Thailand,2023
ECON,SCOPUS_ID:85147380333,2-s2.0-85147380333,Does goodwill pressure drive business restructuring based on subsidiary disposal?,International Review of Financial Analysis,2023-03-01T00:00:00.000Z,10.1016/j.irfa.2023.102511,0,United Kingdom,2023
ECON,SCOPUS_ID:85147685940,2-s2.0-85147685940,Investor Attention and Global Stock Market Volatility: Evidence from COVID-19,Journal of Emerging Market Finance,2023-03-01T00:00:00.000Z,10.1177/09726527221148579,1,Australia,2023
ECON,SCOPUS_ID:85147685940,2-s2.0-85147685940,Investor Attention and Global Stock Market Volatility: Evidence from COVID-19,Journal of Emerging Market Finance,2023-03-01T00:00:00.000Z,10.1177/09726527221148579,1,Thailand,2023
ECON,SCOPUS_ID:85148492722,2-s2.0-85148492722,Corporate culture and board gender diversity: Evidence from textual analysis,International Review of Financial Analysis,2023-03-01T00:00:00.000Z,10.1016/j.irfa.2023.102534,3,Thailand,2023
ECON,SCOPUS_ID:85148492722,2-s2.0-85148492722,Corporate culture and board gender diversity: Evidence from textual analysis,International Review of Financial Analysis,2023-03-01T00:00:00.000Z,10.1016/j.irfa.2023.102534,3,United States,2023
ECON,SCOPUS_ID:85150905249,2-s2.0-85150905249,Systematic process for crop insurance development: area-yield rice insurance with machine learning technology implementation in Thailand,Agricultural Finance Review,2023-06-06T00:00:00.000Z,10.1108/AFR-09-2022-0115,0,Thailand,2023
ECON,SCOPUS_ID:85151735721,2-s2.0-85151735721,Climate policy uncertainty and the cross-section of stock returns,Finance Research Letters,2023-07-01T00:00:00.000Z,10.1016/j.frl.2023.103837,2,Australia,2023
ECON,SCOPUS_ID:85151735721,2-s2.0-85151735721,Climate policy uncertainty and the cross-section of stock returns,Finance Research Letters,2023-07-01T00:00:00.000Z,10.1016/j.frl.2023.103837,2,Thailand,2023
ECON,SCOPUS_ID:85151811867,2-s2.0-85151811867,Location Choice And Tax Responsiveness Of Foreign Multinationals: Evidence From Asean Countries,Singapore Economic Review,2023-03-01T00:00:00.000Z,10.1142/S021759082250062X,0,Thailand,2023
ECON,SCOPUS_ID:85153559491,2-s2.0-85153559491,Strategic flexibility,Responding to Uncertain Conditions: New Research on Strategic Adaptation,2023-03-14T00:00:00.000Z,10.1108/978-1-80455-964-220231001,0,Thailand,2023
ECON,SCOPUS_ID:85158033102,2-s2.0-85158033102,Well-being and doctor visits: The mediating role of a healthy diet,Australian Economic Papers,2023-09-01T00:00:00.000Z,10.1111/1467-8454.12306,0,Thailand,2023
ECON,SCOPUS_ID:85159803369,2-s2.0-85159803369,HAS COVID-19 INTENSIFIED VISITING BEHAVIORS OF ONLYFANS AND ITS ALTERNATIVES?: AN EMPIRICAL ANALYSIS,International Journal of Economics and Finance Studies,2023-01-01T00:00:00.000Z,10.34109/ijefs.202315108,0,Thailand,2023
ECON,SCOPUS_ID:85160050668,2-s2.0-85160050668,Credit rating downgrades and stock price crash risk: International evidence,Finance Research Letters,2023-07-01T00:00:00.000Z,10.1016/j.frl.2023.103989,0,Australia,2023
ECON,SCOPUS_ID:85160050668,2-s2.0-85160050668,Credit rating downgrades and stock price crash risk: International evidence,Finance Research Letters,2023-07-01T00:00:00.000Z,10.1016/j.frl.2023.103989,0,Thailand,2023
ECON,SCOPUS_ID:85160050668,2-s2.0-85160050668,Credit rating downgrades and stock price crash risk: International evidence,Finance Research Letters,2023-07-01T00:00:00.000Z,10.1016/j.frl.2023.103989,0,Viet Nam,2023
ECON,SCOPUS_ID:85161586449,2-s2.0-85161586449,Criminal behaviour on detection and penalty: an experimental evidence from drug market game,Journal of Financial Crime,2023-01-01T00:00:00.000Z,10.1108/JFC-04-2023-0091,0,Thailand,2023
ECON,SCOPUS_ID:85161680272,2-s2.0-85161680272,Mental health and smoking behavior,Economic Modelling,2023-09-01T00:00:00.000Z,10.1016/j.econmod.2023.106407,0,China,2023
ECON,SCOPUS_ID:85161680272,2-s2.0-85161680272,Mental health and smoking behavior,Economic Modelling,2023-09-01T00:00:00.000Z,10.1016/j.econmod.2023.106407,0,Thailand,2023
ECON,SCOPUS_ID:85162692587,2-s2.0-85162692587,Event Study Methods in Corporate Governance Studies,Governance and Financial Performance: Current Trends and Perspectives,2023-01-01T00:00:00.000Z,10.1142/9789811260506_0010,0,Thailand,2023
ECON,SCOPUS_ID:85162692587,2-s2.0-85162692587,Event Study Methods in Corporate Governance Studies,Governance and Financial Performance: Current Trends and Perspectives,2023-01-01T00:00:00.000Z,10.1142/9789811260506_0010,0,United Kingdom,2023
ECON,SCOPUS_ID:85165335032,2-s2.0-85165335032,Waste through different eyes: Multi-sited photovoice explorations,Waste and Discards in the Asia Pacific Region: Social and Cultural Perspectives,2023-01-01T00:00:00.000Z,10.4324/9781003332916-9,0,Thailand,2023
ECON,SCOPUS_ID:85166575379,2-s2.0-85166575379,Decentralized lending and its users: Insights from compound,"Journal of International Financial Markets, Institutions and Money",2023-09-01T00:00:00.000Z,10.1016/j.intfin.2023.101807,0,Thailand,2023
ECON,SCOPUS_ID:85169798092,2-s2.0-85169798092,Understanding the State of Environmental Valuation Research: a Biblio-metric Analysis of the Literature,Review of Economics and Finance,2023-01-01T00:00:00.000Z,10.55365/1923.x2023.21.95,0,Thailand,2023
ECON,SCOPUS_ID:85169834015,2-s2.0-85169834015,Blockchain Technology in Financial Accounting: Emerging Regulatory Issues,Review of Economics and Finance,2023-01-01T00:00:00.000Z,10.55365/1923.x2023.21.94,0,Bangladesh,2023
